ADM3_PCODE,Walking_Only_Travel_Time_to_Healthcare_min,Walking_Only_Travel_Time_to_Healthcare_max,Walking_Only_Travel_Time_to_Healthcare_mean,Walking_Only_Travel_Time_to_Healthcare_median,Walking_Only_Travel_Time_to_Healthcare_stdDev,Motorized_Travel_Time_to_Healthcare_min,Motorized_Travel_Time_to_Healthcare_max,Motorized_Travel_Time_to_Healthcare_mean,Motorized_Travel_Time_to_Healthcare_median,Motorized_Travel_Time_to_Healthcare_stdDev,Travel_Time_to_Cities_min,Travel_Time_to_Cities_max,Travel_Time_to_Cities_mean,Travel_Time_to_Cities_median,Travel_Time_to_Cities_stdDev
NE001006002,0.0,474.0,179.37847058024863,172.34615384615384,93.97392378820332,0.0,373.371337890625,75.1527813310905,56.91840185519463,63.52621773774743,46,730,321.62126018406946,313.6360203723217,142.1600783316103
NE001006003,0.0,2526.0,889.3761419767717,711.0,696.5952043987301,0.0,958.936767578125,246.02816924944815,213.9960748758731,184.32238453066537,163,2376,1024.9237787221825,1031.5688203293837,504.0907193804804
NE001006004,0.0,778.0,253.0390874440243,217.33344614603604,162.03923864429746,0.0,553.7047729492188,108.17679556950904,81.87800397189339,91.4022468413266,8,829,213.05024076881443,185.34832102201761,136.372813711201
NE002001001,0.0,524.0,155.32422140902472,93.74100227790433,135.212252759879,0.0,150.8203887939453,25.02478258347754,17.533441535002062,22.952835681053337,49,585,204.17223798363565,185.65387596899225,99.42225807897123
NE002001002,0.0,126.0,58.922610999945945,57.00000000000001,28.26854885362779,0.0,45.1016845703125,12.435718967828066,9.756590843200684,10.208224344990013,107,202,156.61608350008112,167.0,26.70939758546975
NE002002001,0.0,221.0,81.53933211163005,68.0,50.18834476612585,0.0,96.57097625732422,16.557682488394565,12.234658365664275,14.759921646673304,5,236,98.57167539275073,92.0,58.765384304061016
NE002002002,0.0,150.0,44.45129852273102,32.99999999999999,34.473022399499605,0.0,45.074256896972656,8.343576344183486,4.168674707481727,8.808421270654694,0,82,28.74613633113704,26.000000000000004,22.103340157036328
NE002002003,0.0,250.0,94.90484045577152,84.0,58.543659759095576,0.0,86.76222229003906,20.052938591261828,16.246084897351484,15.976915155681434,3,234,92.42848330168248,88.0,49.1233639602719
NE002003001,0.0,568.0,128.85461149867723,109.46857072358274,91.4392262796442,0.0,192.23660278320312,39.67421101348107,28.455741755605786,34.51314858305797,85,718,283.1364267500602,281.458349355053,103.58813357850576
NE002004001,0.0,250.0,133.32156209043742,131.0,54.89693403359589,0.0,127.88796997070312,56.89535734349616,57.38866445329115,27.70080890494486,150,454,309.264638558219,322.52202436738514,67.77871938679424
NE002004002,0.0,225.0,83.76261197443125,77.99999999999999,45.919122073415366,0.0,201.0603485107422,41.466881065300186,22.408327396099384,42.85557576390011,32,574,194.14165504623998,165.43490725126472,128.10558054360888
NE002004003,0.0,462.0,171.99313429673768,150.52679147837316,99.94721238291876,0.0,225.0865020751953,71.82732962504467,64.62031836227919,41.83996345684565,174,876,459.0250614003768,465.52470781217966,164.39258543785851
NE002005001,0.0,5275.0,1576.7914110120153,1327.5589172962543,1172.9753616586277,0.0,3811.983642578125,1244.8631556609764,1159.9031399529777,909.8630917366544,133,4799,2318.399081645097,2319.4228099961274,1236.7200965499592
NE002006001,0.0,645.0,236.88391940798326,217.62745098039215,135.47736517965018,0.0,331.1865234375,85.79073238516501,77.09910200267788,60.02487100897548,55,783,296.3484976417705,297.36624775583476,128.82507265263874
NE002006002,0.0,560.0,216.70071142496414,189.34743379423483,137.6616454240618,0.0,206.74053955078125,43.738051766212564,35.443739908558264,34.946148432277134,71,607,219.075872293047,217.31998880179168,89.26572295689384
NE003001001,0.0,124.0,51.02439849651712,47.0,26.555961265517666,0.0,101.93302917480469,28.594266669625572,21.815643310546875,23.579153393961107,15,222,69.33910011695386,59.0,42.6034719354013
NE003001002,0.0,195.0,64.32842498878738,57.99999999999999,36.75409895759751,0.0,195.5186309814453,54.48049209484928,46.63919921413576,40.69929004233499,41,409,211.68079369282253,220.41803278688525,101.30117819963246
NE003001003,0.0,147.0,62.99065838675212,61.0,30.79157082846685,0.0,120.52538299560547,44.8097696864866,42.89348602294922,28.393449733502614,37,308,139.3842280982906,132.86814891416753,64.60641631839239
NE003001004,0.0,72.0,28.359686068251385,27.0,14.99373266010818,0.0,47.100067138671875,13.39121546408635,11.32412948655262,10.62764912356,56,141,82.26941014525507,76.0,19.235490068565984
NE003001005,0.0,101.0,37.45735944409349,35.0,19.074638434990014,0.0,101.0374755859375,31.04232214282351,29.147574270925215,18.765958370644142,63,227,153.88567768653039,155.0,33.513628870971786
NE003001006,0.0,101.0,33.39994873547504,31.0,19.41988038220343,0.0,87.96019744873047,19.533121002200158,14.823869110055483,17.221372063708415,53,146,93.78870471633627,93.0,20.13135139381504
NE003001007,0.0,97.0,37.21857215880053,36.0,19.41551155114216,0.0,76.63674926757812,21.69939473147976,16.761276689994748,17.14877383567659,32,210,97.21424433463963,91.0,40.82855445279534
NE003001008,0.0,81.0,39.13652015393963,39.0,19.30051328763277,0.0,59.7093505859375,17.107546240284968,13.632386500441184,12.43872620724149,29,133,69.0280145214316,66.0,20.70150584366823
NE003002001,0.0,134.0,56.22286381043565,53.0,28.73819639345252,0.0,109.04672241210938,33.300577393597884,29.167362213134766,23.072576338251004,62,271,155.06184179033033,153.0,41.60797331450551
NE003002002,0.0,132.0,54.15417297754809,49.99999999999999,29.294693478754148,0.0,106.75880432128906,23.58129554631151,15.818788200439087,21.643253064050636,37,230,120.72522607804713,114.99999999999999,34.878331482674255
NE003002003,0.0,107.0,43.921022487490184,42.0,23.807336383677477,0.0,55.42871856689453,14.79028041843063,11.081739561124282,13.864249852483997,99,193,145.25082896244035,145.0,22.181336022274944
NE003003001,0.0,187.0,68.66025972676012,64.0,36.65478621948795,0.0,187.45582580566406,46.361685750617625,33.44707207009812,39.04525659283104,10,282,123.20025939601838,116.48812311809971,65.28797312952591
NE003003002,0.0,189.0,77.89646230369416,73.0,43.744630737747414,0.0,148.2637176513672,44.830891598320974,39.287502670288085,34.802950430305124,0,210,66.75743027999783,62.0,46.07143176076684
