ADM3_PCODE,inhabitants_100m,inhabitants_inside5km_events,exposed_to_conflict_indicator,inhabitants_inside5km_VAC,inhabitants_inside5km_Battles,inhabitants_inside5km_Riots,inhabitants_inside5km_Protests,inhabitants_inside5km_ERV,inhabitants_inside5km_SD
NE007002002,244732.75588083267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007002003,72209.32117652893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007002004,16037.359522819519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007002005,80251.64251613617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007002006,32351.59681367874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007003001,80266.9947271347,13471.378818511963,0.1678321066374482,13471.378818511963,3078.084963798523,0.0,0.0,0.0,0.0
NE007003002,163322.05029964447,19140.020990371704,0.1171918975744904,0.0,0.0,19140.020990371704,0.0,0.0,0.0
NE007003003,83778.4426703453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007003004,155936.31962537766,1584.8745708465576,0.010163601235774127,1584.8745708465576,1584.8745708465576,0.0,0.0,0.0,0.0
NE007004001,20350.48328924179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007004002,183226.5104022026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007004003,13927.368916034698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007004004,107999.38166618347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007004005,84750.78667116165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007004006,67027.5437951088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007005001,69087.6189365387,35913.82393360138,0.5198301010574771,0.0,35913.82393360138,0.0,0.0,0.0,0.0
NE007005002,18562.47783279419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007005003,65210.413821697235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE007005004,94755.02732086182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
