ADM3_PCODE,inhabitants_100m,inhabitants_inside5km_events,exposed_to_conflict_indicator,inhabitants_inside5km_VAC,inhabitants_inside5km_Battles,inhabitants_inside5km_Riots,inhabitants_inside5km_Protests,inhabitants_inside5km_ERV,inhabitants_inside5km_SD
BF520503,99529.95031571388,56415.59391760826,0.5668202760943337,43028.68474602699,20639.27815389633,0.0,10246.896184921265,23897.04735326767,41040.50927066803
BF520504,91285.88763952255,65794.47050714493,0.7207518293184562,53383.284890174866,18931.2694606781,10622.595636367798,0.0,433.34400701522827,56895.85948467255
BF520505,25761.12439918518,23560.509115219116,0.9145761167150115,20705.219470977783,14174.23968219757,14174.23968219757,14174.23968219757,0.0,21851.762886047363
BF520506,75145.28755497932,45052.89096593857,0.5995437961825092,40143.43694067001,16170.85673904419,2340.10137796402,2340.10137796402,20630.31685590744,25427.19530272484
BF520507,68368.91400432587,49744.64098262787,0.7275915042248646,36793.427768707275,22603.546998500824,3583.6275882720947,3583.6275882720947,72.60887432098389,37433.31350708008
BF520508,67436.19947957993,57118.024297237396,0.846993524813525,28579.062455654144,3811.736337184906,1791.8879761695862,0.0,0.0,56800.45150566101
BF530101,80053.78878450394,18499.77812576294,0.23109184970073463,0.0,0.0,18499.77812576294,13986.823790311813,0.0,0.0
BF530102,920056.6213929653,449647.3222436905,0.4887170113105916,449572.8063611984,18617.395747184753,413792.96803092957,413718.4521484375,0.0,413718.4521484375
BF530103,23733.992684841156,11754.78131723404,0.49527197017894886,0.0,0.0,0.0,0.0,0.0,11754.78131723404
BF530104,23420.96113729477,11561.811825752258,0.49365232101177986,11071.988366127014,11071.988366127014,0.0,0.0,0.0,489.82345962524414
BF530105,30756.715909957886,4179.347759246826,0.13588407070124506,4179.347759246826,4179.347759246826,0.0,0.0,0.0,4179.347759246826
BF530106,35228.91051673889,7120.161033153534,0.20211130371943847,7120.161033153534,0.0,0.0,0.0,0.0,0.0
BF530107,131977.14776325226,6834.2078857421875,0.05178326703954657,0.0,6780.952106952667,0.0,0.0,0.0,5778.236607551575
BF530108,16750.688077926636,7752.996763706207,0.4628464650310566,0.0,7712.513568878174,0.0,0.0,0.0,7752.996763706207
BF530109,26327.666961669922,7107.503611564636,0.2699632907812284,0.0,5020.211151838303,2087.2924597263336,0.0,0.0,0.0
BF530110,54118.39654302597,5851.86163520813,0.10813072834771999,0.0,5851.86163520813,0.0,0.0,0.0,5851.86163520813
BF530111,77805.7516746521,6602.501657485962,0.08485878634133104,262.606951713562,6602.501657485962,0.0,0.0,0.0,0.0
BF530112,31578.35253429413,5179.557502985001,0.16402241052189137,0.0,0.0,0.0,0.0,2630.133021593094,2565.634401321411
BF530113,22122.446880102158,13908.782616853714,0.6287180930859799,15.497918605804443,1425.0092587471008,12468.275439500809,0.0,0.0,0.0
BF530201,32839.144743442535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF530202,21170.38041830063,4.881667137145996,2.3058948590862655E-4,0.0,0.0,0.0,0.0,0.0,4.881667137145996
BF530203,31948.785629749298,34.704487800598145,0.0010862537375531062,0.0,0.0,0.0,34.704487800598145,0.0,0.0
BF530204,29107.747722148895,5716.346942424774,0.19638575258349675,1699.9871397018433,1699.9871397018433,0.0,0.0,0.0,4016.359802722931
BF530205,28488.53297472,6631.830634593964,0.2327894749960934,0.0,957.1731014251709,0.0,5903.7328453063965,0.0,0.0
BF530206,24287.943459272385,9649.089602470398,0.3972789881799018,4321.807823181152,1162.3884768486023,0.0,2542.9041743278503,0.0,1940.959764957428
BF530207,52591.92411327362,12433.657168388367,0.23641761312266285,21.826663970947266,0.0,0.0,0.0,0.0,12411.83050441742
BF530208,41009.83639860153,6972.715291023254,0.17002543544067952,0.0,0.0,0.0,0.0,407.6750154495239,6565.0402755737305
BF530209,39788.8291759491,8539.859176158905,0.2146295669670255,8453.14535522461,8453.14535522461,0.0,0.0,0.0,86.71382093429565
BF530210,45371.701439619064,25056.725864887238,0.5522544905712403,0.0,0.0,0.0,25056.725864887238,0.0,0.0
BF530212,60561.97121143341,4356.757840156555,0.07193883806962427,4356.757840156555,0.0,0.0,0.0,0.0,0.0
BF530211,5462.744548797607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF530213,32107.674757003784,53.63551139831543,0.0016704888100504908,0.0,0.0,0.0,0.0,53.63551139831543,0.0
BF530301,13289.362328529358,5345.82942199707,0.4022638024189274,5345.82942199707,5345.82942199707,0.0,0.0,0.0,2308.7109870910645
BF530302,29813.805621147156,8851.903574466705,0.29690619463179113,0.0,8851.903574466705,0.0,0.0,8851.903574466705,8851.903574466705
BF530303,23032.655227661133,13514.705864906311,0.586762825706512,10149.019216537476,0.0,0.0,0.0,0.0,13514.705864906311
BF530304,49346.87922334671,14201.52762556076,0.287789782232912,0.0,12201.524282455444,0.0,0.0,0.0,12505.932168006897
BF530305,125272.25291872025,57904.89794635773,0.4622324305441195,52515.16680049896,40432.32232761383,40432.32232761383,40432.32232761383,0.0,45822.053473472595
BF530306,39359.52317380905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF530307,63405.9291331768,38528.50264763832,0.6076482621477507,26397.860023021698,16185.23484134674,335.7079589366913,0.0,0.0,37830.94855117798
BF540101,49329.19891023636,35829.80737781525,0.7263407509011901,11388.011507987976,14327.68298959732,0.0,9307.790406227112,22446.175922870636,14595.706913948059
BF540102,36416.51025772095,31051.105906009674,0.8526656092596431,16424.263981819153,28069.35969734192,0.0,0.0,23598.556153297424,17261.425810337067
BF540103,21536.64355278015,17989.817130565643,0.8353120153787078,12590.068820476532,15945.239706993103,0.0,0.0,17578.33362007141,5614.926949501038
BF540104,83885.88020992279,78322.44293403625,0.9336785015313168,59960.62257575989,61525.0328040123,16574.43096113205,16574.43096113205,71220.35501003265,57077.99583911896
BF540201,56185.00764417648,5182.220687389374,0.09223493783624154,0.0,0.0,0.0,5182.220687389374,0.0,0.0
BF540202,26748.022706508636,10273.397339820862,0.3840806272876769,0.0,8836.116835594177,0.0,8648.384811878204,8648.384811878204,10273.397339820862
BF540204,61682.80689048767,15570.234914302826,0.25242422806644305,0.0,0.0,0.0,15570.234914302826,0.0,0.0
BF540205,24558.174983501434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540206,26301.781812667847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540207,32374.035514354706,16240.769050598145,0.5016603210741818,220.70294904708862,16055.06163072586,0.0,0.0,0.0,16055.06163072586
BF540208,17705.740871429443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540209,39448.73631954193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540210,91137.31477022171,47189.46823787689,0.5177842726313857,181.9197735786438,34383.16196012497,34383.16196012497,34383.16196012497,6770.934548854828,9430.552173137665
BF540301,32454.651857852936,30364.49112701416,0.9355974995512693,10137.981386184692,4062.144223213196,193.90030145645142,0.0,29898.820926189423,14390.065781116486
BF540302,16981.409887313843,10984.987371444702,0.6468831177351866,4322.999933242798,4324.611413002014,0.0,0.0,7913.247663974762,4574.148329734802
BF540303,60548.80218076706,16873.862500667572,0.278682020005797,0.0,0.0,0.0,0.0,0.0,16873.862500667572
BF540304,24017.832221508026,16270.835813522339,0.6774481420080771,0.0,0.0,0.0,16270.835813522339,0.0,0.0
BF540305,66981.80655097961,55299.31759548187,0.8255871324311589,25283.472865104675,14650.30933046341,0.0,0.0,40576.92096424103,32066.360990524292
BF540306,39756.19408226013,33212.19147539139,0.8353966530767897,30442.249514579773,28382.828117847443,2429.5942883491516,0.0,19782.734290122986,31050.42990732193
BF540307,167261.48996019363,148189.77706623077,0.885976665050026,129985.40227413177,122763.42272615433,112634.38495206833,100531.64695930481,123517.06567049026,140359.48324346542
BF540308,49528.89247131348,24405.739933013916,0.4927576352963963,7293.334193706512,12.977741718292236,0.0,0.0,8411.929656505585,15076.006532669067
BF540309,43105.785255908966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540310,75275.26924037933,38060.433660030365,0.5056167057800957,22542.496229171753,22355.870009422302,0.0,508.66705799102783,186.62621974945068,34461.213102817535
BF540311,38881.8280172348,25755.107470989227,0.6623944599408492,10368.426171779633,13535.931186199188,0.0,0.0,16677.256745815277,15587.325527668
BF540312,33960.8086681366,24702.095311641693,0.7273706451760142,17261.217036247253,9402.17795920372,3772.0713262557983,0.0,17906.90283703804,12201.201038837433
BF540313,21899.71676158905,14530.99993467331,0.663524560288374,8619.511126995087,0.0,0.0,0.0,8578.24426984787,14530.99993467331
BF540401,28617.101249217987,987.3510055541992,0.03450213202782655,987.3510055541992,0.0,0.0,0.0,0.0,0.0
BF540402,29924.711308002472,25195.34382724762,0.8419577909348076,2419.873942375183,5026.315418720245,5929.9233202934265,0.0,4492.640949726105,23821.114212989807
BF540403,110817.62200117111,71596.73914003372,0.6460772018666588,12780.034327983856,43100.28267908096,0.0,38073.77672767639,0.0,57852.1750125885
BF540404,12359.989892959595,11037.708756446838,0.8930192380443657,3307.254590988159,5627.396649360657,0.0,0.0,0.0,11037.708756446838
BF540405,41304.832032203674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550101,112744.45235228539,8691.106177806854,0.07708677452838486,0.0,0.0,0.0,8691.106177806854,0.0,0.0
BF550102,24247.60902428627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550103,42943.043573617935,11.765275478363037,2.7397395478486846E-4,0.0,0.0,0.0,11.765275478363037,0.0,0.0
BF550104,73242.48342704773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550105,19514.252774000168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550106,48477.959587574005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550107,63452.70885181427,24592.632113456726,0.387574188060114,0.0,0.0,0.0,24592.632113456726,0.0,0.0
BF550108,35542.62793779373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550201,53231.316727638245,20018.71102666855,0.37607018306715356,0.0,0.0,0.0,20018.71102666855,0.0,0.0
BF550202,13153.2193608284,8822.860711574554,0.6707757598759369,0.0,0.0,8822.860711574554,0.0,0.0,0.0
BF550203,29997.299038410187,2453.586392402649,0.08179357712375845,0.0,0.0,0.0,2453.586392402649,0.0,0.0
BF550204,43488.09249687195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550205,19784.82184457779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550301,34565.677991867065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550302,36078.068913936615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550303,34557.866178154945,15212.090161561966,0.4401918244355602,0.0,0.0,15212.090161561966,0.0,0.0,0.0
BF550304,25275.62479019165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550305,19159.189563035965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550306,79982.41697335243,37024.865312576294,0.46291255895544875,0.0,0.0,567.9055895805359,36456.95972299576,0.0,0.0
BF550307,48001.46867322922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF560101,37738.21142601967,18751.54544568062,0.49688484793298493,7890.6382257938385,15526.929529190063,0.0,0.0,10640.553519010544,5051.714647293091
BF560102,167873.27269768715,130097.74352383614,0.7749759174476888,91544.95369315147,84966.45107960701,0.0,14480.166275501251,53339.7599132061,65631.868901968
BF560103,31715.757184505463,25445.732847690582,0.8023057024828636,24203.89630651474,16607.0325152874,0.0,0.0,20116.80339074135,21776.584676742554
BF560104,28619.513475179672,19742.849818706512,0.6898387645837704,16805.942650556564,15880.29041481018,0.0,0.0,7757.733457803726,4035.72407579422
BF560105,24289.2999894619,19345.15948820114,0.7964477978613705,13395.679974794388,10203.54094004631,0.0,0.0,14871.80512213707,9445.208203554153
BF560201,63994.85302567482,16286.015831232071,0.2544894637807528,15864.195992469788,2261.9121265411377,0.0,131.91138172149658,1124.5578925609589,5603.1760330200195
BF560202,145952.30053043365,111869.9882030487,0.76648321264194,83852.53811693192,66608.78613138199,28284.60249853134,26751.684329986572,19894.04778432846,89625.33475255966
BF560203,25644.5761179924,20135.594872951508,0.785179477340795,20135.594872951508,13011.22304224968,0.0,10205.93065571785,805.3071660995483,13371.068623781204
BF560204,40734.526190280914,35051.67773151398,0.8604906208502103,31114.94004559517,21127.11842060089,0.0,0.0,11361.343950748444,12681.400679588318
BF560205,34405.7346200943,18860.19927406311,0.5481702245952922,12746.392814159393,11826.910038471222,0.0,0.0,0.0,18022.097677230835
BF560206,42425.052674770355,34151.911037921906,0.8049939572198014,28049.252953529358,19659.43129301071,0.0,0.0,18458.68444776535,28293.708563804626
BF560301,134810.2204401493,88008.41579842567,0.6528319255845896,46905.18223810196,50466.96017694473,6223.010898113251,8521.26786518097,43330.25766205788,26872.8301486969
BF560302,37760.42351984978,27877.20890712738,0.7382652605173504,22218.789133548737,3718.499235868454,0.0,0.0,17607.037242412567,11353.3014087677
BF560303,8526.33119559288,3380.7865303754807,0.39651128402365526,1614.9265285730362,1762.019342660904,0.0,0.0,2449.325339913368,1762.019342660904
BF560304,82104.47030234337,72927.27255296707,0.8882253583077514,61502.60469579697,41509.26734972,0.0,28017.267268657684,60399.80894470215,41762.22046852112
BF560305,34598.06826353073,30926.532328605652,0.8938803199369606,22739.963910102844,22374.181076049805,0.0,8417.982177734375,27607.310648918152,12269.481897830963
BF560306,29900.116537332535,14007.539308786392,0.4684777496200368,2747.4368422031403,7599.00049495697,0.0,0.0,5457.071995258331,0.0
BF560307,23299.031846642494,14338.142013549805,0.6153964726056204,7310.908216953278,3461.8823676109314,0.0,0.0,13360.855975866318,1541.7036709785461
BF560308,35462.33781051636,31905.464375972748,0.8996999731504216,26191.249170780182,27177.186646461487,0.0,0.0,27067.65620470047,28140.592284202576
BF560309,98947.094571352,61101.444066762924,0.6175163033483707,31457.32400727272,27792.81195998192,0.0,0.0,56395.8625729084,7013.62499666214
BF560401,33455.79932165146,21031.864377975464,0.6286462976349919,18912.612300872803,13677.394043445587,0.0,0.0,1263.3722352981567,11555.001342773438
BF560402,61289.68469572067,45463.854696273804,0.7417864020998651,40422.30753946304,27493.370815753937,6133.450134277344,0.0,31259.957077026367,17724.780393123627
BF560403,44419.313411951065,40232.83438515663,0.9057509289266039,30475.694393396378,18330.21784067154,0.0,8597.78462934494,23727.035452365875,31911.393998622894
BF560404,25398.062602758408,14130.998526334763,0.5563809628849421,12695.813781023026,5883.315041542053,0.0,3684.2865900993347,4017.692928314209,3684.2865900993347
BF560405,26007.698045253754,19680.620491981506,0.7567228924965583,12269.584790706635,6382.3051500320435,0.0,0.0,11892.364632606506,9605.348757743835
BF560406,31209.846227645874,17698.66763973236,0.5670860250524007,13706.040914535522,2775.6011424064636,0.0,0.0,4035.1825408935547,4797.81760263443
BF570102,49828.48792409897,22724.05959391594,0.45604553821762095,19340.43495774269,22249.39076924324,0.0,19815.10378241539,0.0,0.0
BF570103,8058.9728927612305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570101,26705.814489364624,8174.551616191864,0.3060963229354908,0.0,3161.985921859741,0.0,0.0,0.0,5012.565694332123
BF570104,61816.38519906998,4936.033110618591,0.07984991511106433,4936.033110618591,4936.033110618591,0.0,0.0,0.0,0.0
BF570105,10978.52654004097,2382.0287313461304,0.21697162389309496,0.0,0.0,0.0,2382.0287313461304,0.0,0.0
BF570201,58447.005138874054,21567.186057567596,0.3690041261536412,0.0,3938.1987047195435,17922.231918811798,17922.231918811798,0.0,0.0
BF570202,40659.22376704216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570203,44708.398627758026,5298.7711844444275,0.11851847409167969,0.0,5204.945784568787,0.0,0.0,0.0,93.82539987564087
BF570204,13080.82268357277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570205,10967.338882684708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570206,26254.53057909012,4583.367711544037,0.1745743538524496,4583.367711544037,0.0,0.0,0.0,0.0,0.0
BF570207,8980.853320598602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570208,25998.643710136414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570301,40658.00782871246,9532.855008602142,0.23446439010890474,0.0,0.0,9532.855008602142,9532.855008602142,0.0,0.0
BF570302,16590.173736572266,1044.2626128196716,0.06294464599352828,0.0,0.0,0.0,1044.2626128196716,0.0,0.0
BF570303,11510.644575595856,1875.732915878296,0.16295637516730443,0.0,1875.732915878296,0.0,0.0,0.0,0.0
BF570304,19261.89169049263,4515.199026823044,0.23441098617804376,4515.199026823044,0.0,4515.199026823044,0.0,0.0,0.0
BF570305,13054.559742450714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570401,11739.855090379715,6047.901424407959,0.5151598020459335,2740.7127890586853,0.0,0.0,5231.298605918884,0.0,0.0
BF570402,21282.788197040558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570403,59323.271686553955,30089.66849040985,0.5072152569297672,22017.86048603058,23334.333360671997,0.0,0.0,20552.97197818756,26062.41861629486
BF570404,68107.60230636597,33875.82190656662,0.49738679324202656,29639.212248325348,21077.199194908142,0.0,29879.838178157806,0.0,0.0
BF570405,19550.20817375183,2282.8150873184204,0.11676679179218842,2282.8150873184204,0.0,2282.8150873184204,0.0,0.0,0.0
BF570406,67769.07866859436,16606.57599401474,0.24504650675899747,16279.861918926239,0.0,326.714075088501,326.714075088501,0.0,10473.904215335846
BF570407,74473.3195719719,31452.93030309677,0.4223382344693295,13261.13556432724,14149.127423286438,8714.173350811005,8714.173350811005,10457.652644634247,14187.975008964539
BF570408,12448.017875432968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570409,27261.37727022171,645.9841051101685,0.02369594531879331,641.3781051635742,0.0,0.0,4.605999946594238,0.0,0.0
BF570410,10300.189174175262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
