ADM3_PCODE,Walking_Only_Travel_Time_to_Healthcare_min,Walking_Only_Travel_Time_to_Healthcare_max,Walking_Only_Travel_Time_to_Healthcare_mean,Walking_Only_Travel_Time_to_Healthcare_median,Walking_Only_Travel_Time_to_Healthcare_stdDev,Motorized_Travel_Time_to_Healthcare_min,Motorized_Travel_Time_to_Healthcare_max,Motorized_Travel_Time_to_Healthcare_mean,Motorized_Travel_Time_to_Healthcare_median,Motorized_Travel_Time_to_Healthcare_stdDev,Travel_Time_to_Cities_min,Travel_Time_to_Cities_max,Travel_Time_to_Cities_mean,Travel_Time_to_Cities_median,Travel_Time_to_Cities_stdDev
BF490109,0.0,178.0,93.03172125575897,95.00000000000001,39.90743297067082,0.0,104.0416259765625,27.826390550311213,18.716445318209068,23.709263192349642,28,215,108.44413114809134,104.0,47.34080922591967
BF490201,0.0,163.0,75.35671139278111,73.00000000000001,33.46932142486777,0.0,127.04244232177734,41.407904878493056,33.70362535211925,30.745345619397888,24,173,79.66499150038776,76.0,34.57002542662612
BF490202,0.0,208.0,78.06082846333199,74.0,39.10796303989788,0.0,108.09375,28.31498259486637,22.233235222580976,22.53857129412118,17,146,60.81111196598637,55.00000000000001,26.06622769622144
BF490203,0.0,213.0,95.18147090054934,93.0,44.22334098168196,0.0,121.05564880371094,46.56291114031207,44.23845699855259,26.316129862892065,58,269,148.0986846647227,144.0,47.97046559419958
BF490204,0.0,198.0,82.03965039587115,79.0,38.944661748362755,0.0,103.42631530761719,29.417597617449253,24.18119837082171,21.047740702744562,22,143,64.80161442292818,62.0,24.864464853943453
BF490205,0.0,177.0,103.3106914129865,106.00000000000001,36.87661224719619,0.0,107.48237609863281,36.81222494306444,32.29056930541992,23.090042766365155,46,179,108.30304112315675,107.0,24.81154517747455
BF490206,0.0,220.0,89.22687095010403,85.0,43.89506126247847,0.0,122.2744369506836,38.137820939212695,30.712847525457608,29.14837738367802,9,180,81.240600751521,76.00000000000001,32.932497235547245
BF490207,0.0,199.0,97.41386827148122,98.0,43.248887230040985,0.0,115.32572174072266,25.767620455693436,19.79517177096138,23.35006824141955,9,167,48.644145770645295,44.00000000000001,26.707547118813217
BF490208,0.0,148.0,72.72283126787413,74.0,28.187623933335914,0.0,114.47836303710938,30.55108774353482,22.256600697835285,26.598999990435146,44,173,86.12009532888462,79.00000000000001,28.423296947264028
BF490301,0.0,252.0,110.93037767030404,105.0,53.44845493194926,0.0,170.2776641845703,36.38694391324193,28.309943291933102,29.01107426372578,10,253,98.31152534409145,89.0,52.07143356677191
BF490302,0.0,182.0,57.12484830878944,52.0,35.3394983641003,0.0,43.15785598754883,10.292725471488724,9.398305515190224,6.753683222206629,0,142,39.536042768721806,32.99999999999999,26.72436401576045
BF490303,10.0,217.0,113.87356290672453,119.00000000000001,41.32344337402656,1.0816692113876343,104.97407531738281,26.415481612006285,20.30940488819224,20.201988886884614,73,220,144.32640319956613,142.00000000000003,30.085459261877745
