ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BF480112,0.06901314854621887,0.18728841841220856,0.14878606945914427,0.17888008058071136,0.048779684059220084,2.3999562836252153E-4,0.0017417988274246454,9.219645502716822E-4,7.60609342250973E-4,4.8033665545154925E-4
BF480113,0.12423877418041229,0.20710410177707672,0.16987629294463644,0.17323993146419525,0.025944026067264227,9.053645771928132E-4,0.002382135484367609,0.002107633578768735,0.0020761345513164997,3.7081146187520987E-4
BF480202,0.18931972980499268,0.23302721977233887,0.20663638626170333,0.2043982446193695,0.014211190889036045,0.0035014923196285963,0.004095761105418205,0.003723832653653217,0.003660710761323571,2.0762106512940635E-4
BF480201,0.19765079021453857,0.321441650390625,0.2504984777313136,0.24672600626945496,0.0273366123790929,0.002525472082197666,0.004631298594176769,0.0038459929658141274,0.003919321112334728,3.8710592377291054E-4
BF480203,0.1749349981546402,0.2531943917274475,0.20267085732984313,0.19573335349559784,0.019911807565866788,0.0021041128784418106,0.003991523291915655,0.0031295334748369457,0.003073376137763262,5.654618301832828E-4
BF480204,0.17259027063846588,0.24365775287151337,0.2077542341449991,0.20884889364242554,0.01777289628072442,0.0021426465827971697,0.0042033568024635315,0.0035248013645172663,0.003513836534693837,4.4552873268412414E-4
BF480205,0.11249187588691711,0.28741663694381714,0.23541535631814742,0.23912708461284637,0.042814581442959826,8.249251404777169E-4,0.004073624964803457,0.003368640164935862,0.003671026322990656,9.670414292575479E-4
BF480206,0.17648184299468994,0.35304224491119385,0.293144808373251,0.2925184766451518,0.03398186473757394,0.0011311639100313187,0.0046829041093587875,0.00342882643879617,0.003536270698532462,7.071230689075501E-4
BF480207,0.11249187588691711,0.2425541877746582,0.19875243942947668,0.2065642923116684,0.03343219342399572,8.249251404777169E-4,0.004075199831277132,0.0031204449725867984,0.003417150117456913,9.226644662598439E-4
BF480208,0.20976366102695465,0.3174780309200287,0.2573475218625567,0.254814475774765,0.023666903120258247,0.0028377724811434746,0.0042882515117526054,0.0037058699437792428,0.0038181934505701065,3.6200185100691466E-4
BF480301,0.20113570988178253,0.3167034983634949,0.2728091233571638,0.2760028541088104,0.024871289692070208,8.308005635626614E-4,0.004373509902507067,0.002246014513595539,0.0019100314239040017,9.755085367023525E-4
BF480302,0.23972760140895844,0.30083295702934265,0.27209526985718013,0.26988035440444946,0.01664381465921523,0.0024980211164802313,0.004373509902507067,0.003325170815520646,0.0034305176232010126,5.10190695320628E-4
BF480303,0.1855800896883011,0.2609538733959198,0.21859891887219932,0.2191242128610611,0.0193265710684661,0.001947048120200634,0.0037653171457350254,0.0028345675918059554,0.0029872984159737825,5.770141782914465E-4
BF480304,0.210654616355896,0.3053790032863617,0.26321650968716886,0.2628052830696106,0.02272329208528132,0.002295493381097913,0.004373509902507067,0.0033671714589380854,0.0032707981299608946,5.220242809159452E-4
BF480305,0.18597638607025146,0.29945439100265503,0.25561227446178814,0.25367093086242676,0.02845231007380503,8.308005635626614E-4,0.0030831063631922007,0.0016929651837418777,0.0015604012878611684,5.317870165611615E-4
BF480306,0.1855800896883011,0.2847270369529724,0.23587384679222895,0.23972760140895844,0.028318447954976015,0.001145723508670926,0.0037015138659626245,0.002528234998725852,0.0026261620223522186,7.27213930979858E-4
