GID_3,scale_min,scale_max,scale_mean,scale_median,scale_stdDev,offset_min,offset_max,offset_mean,offset_median,offset_stdDev
BEN.3.5.4_1,0.06538023710960433,0.18209592660977728,0.11315547825228726,0.10912184576903071,0.02712839822132463,0.2653136029396029,0.8409359579284986,0.46871381847160987,0.45020828236426624,0.12765194404358637
BEN.3.5.5_1,0.022432394564107415,0.06706388518588417,0.050510921747884484,0.050818960550553856,0.007496778146388209,0.11239339660720102,0.3629951282096694,0.18437465571992745,0.1763803990173552,0.04110234737481726
BEN.3.5.6_1,0.027521748925902926,0.11434102697031838,0.07191680955982603,0.06969222861031692,0.01660820556553732,0.15861013048838468,0.6351101073835578,0.23934828816332512,0.21538401257359172,0.09184325347056403
BEN.3.5.7_1,0.03672326159375232,0.10379285010553542,0.06534959162693828,0.06558736575590003,0.013591382133434441,0.15132231723761097,0.6607596164657956,0.25871556907003873,0.23918746108233577,0.07825005347582516
BEN.3.6.1_1,0.031564431165211966,0.04730623803680785,0.037192732949112656,0.036557135345718084,0.0030864436794301527,0.06339393292173987,0.15322853334336764,0.08983897403169833,0.09062212236370663,0.0131027936414827
BEN.3.6.2_1,-0.011936824946176438,0.3479720167981993,0.04296039990650655,0.040052070540222154,0.03181807828321046,-0.21775509500765197,1.1827724134283406,0.15140598280942147,0.1123073794769263,0.16448370779347382
BEN.3.6.3_1,0.02084191416257194,0.08135486700172935,0.042187010579391886,0.04136452652678324,0.007285943069007903,0.040567371101739504,0.4682567010500601,0.1088447922311665,0.08684432745495069,0.06442589586734564
BEN.3.6.4_1,0.030316121979142605,0.048873888227500994,0.0398477434698907,0.039710114575139004,0.003839046516788003,0.04877290567293087,0.129421024960244,0.0788539986537053,0.07837283081354889,0.013786055866230242
BEN.3.6.5_1,0.02441688975419051,0.4827357365796897,0.05333025087659953,0.04203227931750059,0.04565816746257599,-0.4536693194850592,1.1827724134283406,0.13213432058573946,0.09835217328179227,0.15729696855897624
BEN.3.6.6_1,0.0027669595479632597,0.05362380788262401,0.03615275412608485,0.03570146274035422,0.007281709033301087,0.046711813135992826,0.23696368943811172,0.09903184460887848,0.09024602882263169,0.02872313557819726
BEN.3.6.7_1,0.023709300747473856,0.05492577302816028,0.039585420216903235,0.03935630743650281,0.00460028957954127,0.0529407083688836,0.15515117998889072,0.08037441630927744,0.07921157290851297,0.015339915050183285
BEN.3.6.8_1,0.029042049671434575,0.13028667997180796,0.046410678514595474,0.04322652900201875,0.012849049973426308,0.06888072425638148,0.31231292608260575,0.11641387806957107,0.10498101062945739,0.03817313954487471
BEN.3.6.9_1,0.02725442157437404,0.1575629142878045,0.04514346445205961,0.04049498825977582,0.017480073769453788,0.0512981698688929,0.7307324875589638,0.11948577778271163,0.09531173544978623,0.08912860227576902
BEN.3.6.10_1,0.003018728568262997,0.11298199444926078,0.03974586790008958,0.0364265326474894,0.013916308945994297,0.05753615533952446,0.48695079257318175,0.11600884459689657,0.10035812645049588,0.05111461063123295
BEN.3.7.1_1,0.010574086280983119,0.12066888022569142,0.05542511827474681,0.052034373325420574,0.012891467886252546,0.06240122489786396,0.26466071250061285,0.12325575312781477,0.11886624025022943,0.02773462483509161
BEN.3.7.2_1,0.011538624142607054,0.08563997870909848,0.046370612113667935,0.046189148494514554,0.00849418704354693,0.06451536669296079,0.5750242339979325,0.12213153692767827,0.10000639380767445,0.06653327676975135
BEN.3.7.3_1,0.014163749802502849,0.10431953929808169,0.04593294289107923,0.04374119759043923,0.009310762102554005,0.007821975020869147,0.33063651135723504,0.0823418876083311,0.08314254788498594,0.022314313756818163
BEN.3.7.4_1,0.032850615365619194,0.16966516094370968,0.05062731787003432,0.045292956334772067,0.01777176277887923,0.03432593011807296,0.6404029467542257,0.11603552357065748,0.09966388538984577,0.06321325397204658
BEN.3.7.5_1,0.04714776176080618,0.1997189533320211,0.07528908359608252,0.06696285749163011,0.023867260677091395,0.08982272453916569,0.4407246435681979,0.1582869506306664,0.1455168830185804,0.04981270987552834
BEN.3.7.6_1,0.016390391139014224,0.11226638378520008,0.047663979575301545,0.04610871796123188,0.009064205928236172,0.019663279712577128,0.26278059399642406,0.09875064960041098,0.09713641797474401,0.0217922890685732
BEN.3.8.1_1,0.022431396080979278,0.17466460656197297,0.05636481224868571,0.05220062873197165,0.0186336141184842,0.06582244271911415,0.6556800159492663,0.12310823235209102,0.10329294736137311,0.08419485822264433
BEN.3.8.2_1,0.03561204141130604,0.17466460656197297,0.05271113239423314,0.04936610382364398,0.018570160053739293,0.06582244271911415,0.6556800159492663,0.11060327960934623,0.09590274733857711,0.07936375232482713
BEN.3.8.3_1,0.014281271710864357,0.06270894141544843,0.03869729312522395,0.03845860008567959,0.005048833231930932,0.03857769572849585,0.16891816622159067,0.07563893006035081,0.07370646649155699,0.016537409539915882
BEN.3.8.4_1,-0.026690064020277487,0.14582701962180658,0.046736804986261704,0.04741047819657418,0.017931805566660578,0.07917030906156426,0.8892754064872861,0.2179107902361599,0.13433782081584494,0.1553639109720625
BEN.3.8.5_1,0.009484413069523205,0.049495606342264055,0.039173923598807,0.03917248717531295,0.00471379910974906,0.048895109309038766,0.2138116801512903,0.08000334134004156,0.07972937660178193,0.017720189942109797
BEN.3.8.6_1,0.03262559949819531,0.055497268051286006,0.04318812667073903,0.043134332339612745,0.003997616615701849,0.04746538138161192,0.11392458224491704,0.07655804191829646,0.07646848736583761,0.011609795001635672
BEN.3.8.7_1,-0.015866852398695692,0.0913807845569127,0.04258229079920977,0.04177586847220996,0.010293148777520595,-0.0056117006627443644,0.3140271262021824,0.09100313960207206,0.08491697292245008,0.0388633402571723
BEN.3.8.8_1,-0.13674389099746587,0.058343746908663195,0.034315414833789096,0.03662926425629726,0.016278240398338986,0.0438137622078925,0.850755370826283,0.0919845723051503,0.08002037916139611,0.0710461037126248
BEN.3.8.9_1,0.0393871707492508,0.23205472271712052,0.07034490783835978,0.05608612679948454,0.03492062589049864,0.03358730505264941,0.9457932956561091,0.17014562813930814,0.12691092031762427,0.12761340627492274
BEN.3.8.10_1,-0.09878152954791274,0.5574694655369967,0.0556816423376762,0.05302288217655639,0.06366151920107906,-0.5570370432410744,1.5095053482800722,0.24692210122874203,0.14673186423003765,0.2595259367705612
BEN.3.8.11_1,0.030294948235331548,0.28448960096353576,0.05693922076151277,0.045827462112985475,0.034616475694828015,0.0279215393210983,0.5171459652483463,0.1090239547498954,0.08908177883871699,0.0743972119415006
BEN.4.1.1_1,-0.09703422733582556,0.24529146307724572,0.03897748901385551,0.03806665958026072,0.015323758709065282,-0.13653695792475315,1.93828920153014,0.07473350300637221,0.06937194127349228,0.07144579589567392
BEN.4.1.2_1,-0.07555505710410043,0.187055486027107,0.036083349537605516,0.03608799356766626,0.011757547757934974,-0.1749882250088766,0.5411629032487759,0.06752722358032798,0.06050506062888055,0.03545891346855204
BEN.4.1.3_1,-0.17098624518621364,0.1295174179762225,0.03455048641322412,0.03418846768087734,0.009261013976468365,-0.10203560510611472,0.9425605556713154,0.06557983382769758,0.05844360928064932,0.036326629161070365
BEN.4.1.4_1,-0.11088726402349061,0.13816573882165054,0.03611707870693068,0.03564170366085566,0.011008436930538892,-0.10475324031306497,1.4374593369485367,0.07307779540557285,0.05853205477575667,0.0705966546884862
BEN.4.1.5_1,-0.037028518449958595,0.11138226935872808,0.035575311237099845,0.03563562240681341,0.008435820768183494,-0.06438338828905087,0.556261313280889,0.06812044136689714,0.06045467031987216,0.035094783156976096
BEN.4.2.1_1,-0.15126490733668366,0.24634413374310715,0.03921596539282014,0.038056017288000774,0.015477188063530468,-0.2433145704867673,0.8771837625731028,0.06228522257642261,0.0582603789107991,0.04862284134972822
BEN.4.2.2_1,-0.08359244630788626,0.35753381626480923,0.03450310293567064,0.03419892214908537,0.016146904136343596,-0.4811506311435507,0.8863804608796878,0.06193443166767671,0.058289983742655815,0.05079037163426512
BEN.4.2.3_1,-0.09327188745339213,0.3942867569608747,0.03925581805718769,0.038057712231511394,0.018127746347457285,-0.510064829093781,0.6191117708474936,0.06388298041629649,0.05838788471545543,0.04931795462642581
BEN.4.2.4_1,-0.1028120788437913,0.1647667581509311,0.034026020098538355,0.03416777412075536,0.009983419811363813,-0.13334939026390202,0.6648735683425219,0.06460725997368189,0.06060623592561995,0.028442678718582266
BEN.4.2.5_1,-0.06678350978680621,0.1579050204406182,0.0385771073325363,0.03760796454052062,0.013024417729731862,-0.0515428894265954,1.20522411256319,0.07081776815715568,0.05842175911847263,0.060133955445348455
BEN.4.2.6_1,-0.021724224001878782,0.3474760129500369,0.03506319708366298,0.0342176450127439,0.012540276488115292,-0.25435306637692046,0.30979408811600434,0.06648605732809479,0.060492581285617235,0.029499292662574974
BEN.4.3.1_1,-0.42542488252954735,0.21187428450156448,0.03847967615236838,0.03717355007556389,0.012108712802356503,-0.23862889699826373,2.0631669084319757,0.06214960949727905,0.05441819442431357,0.04739987594146685
BEN.4.3.2_1,-0.011506073363935207,0.151908339133245,0.03710101700036698,0.03657752451737722,0.008547211047464401,-0.08819147622679815,0.28614346536434304,0.06856349509829657,0.06534867083548643,0.02794111285729143
BEN.4.3.3_1,-0.009012098089442588,0.23133722763685954,0.04197674272785744,0.037526772382358194,0.020669017222046095,0.019372608066381265,2.894973443732375,0.10968975155499515,0.054318686989170584,0.21409192292828944
BEN.4.3.4_1,-0.022248786962812857,0.08793040131041337,0.03647939364739249,0.03639359434676364,0.005512602995794756,-0.016867584172792875,0.7179880667411324,0.06171672424926578,0.056524930302371254,0.04046771386434676
BEN.4.3.5_1,-0.19138049136935956,0.14095258491025084,0.03482676083980478,0.03610750425420598,0.01207327414923323,0.01717114627154799,1.8312819665741353,0.089890325861126,0.06620360607411634,0.1182838236307389
BEN.4.4.1_1,-0.10069317627875578,0.09353310849040836,0.03476653875115653,0.0356291830607559,0.008725095052335478,0.008149436178861097,1.2781683631418717,0.06916246021977375,0.058803291266013163,0.06948126769225312
BEN.4.4.2_1,-0.1833135503194561,0.1218832826776807,0.033539646836300216,0.03417038639045533,0.010809463118985852,-0.03939647251778903,1.006131262404822,0.06382863325173936,0.05846624408163535,0.04473836703611462
BEN.4.4.3_1,-0.05004786498778101,0.8002586865775465,0.04203645240551167,0.03729605034036584,0.03200086496453753,-0.09978929218777921,1.9142607571113677,0.07502145234275093,0.0542762161153766,0.11628811515592127
BEN.4.4.4_1,-0.1414542343949766,0.18467075868604643,0.03659004598991216,0.03612474922526566,0.00873647197620375,-0.023141425260248417,0.8308073520920949,0.056987002534929825,0.04884625709947322,0.03710373684694277
BEN.4.4.5_1,-1.5534342791007866E-4,0.05431625878139,0.03620792901705262,0.03625518273865767,0.004505433899629435,0.013888176357362508,0.2331386930117376,0.05760998472886995,0.05612382170732177,0.017703000493036938
BEN.4.4.6_1,-8.163383207006735E-4,0.06421394942333877,0.03921920951845935,0.040298726797564056,0.006451163704008124,0.0054563853551544955,0.2331386930117376,0.051692460977759154,0.04735957470072077,0.025414364853747613
BEN.4.4.7_1,-0.03063415589332137,0.05293346064059906,0.0368684198338271,0.03734216203753712,0.006082799345890029,0.0064760647808379005,0.3363350710770603,0.04816600361365713,0.04396734569245783,0.02530505738159925
BEN.4.5.1_1,-0.41707822157158736,1.7524846338090443,0.08599337819931473,0.03936147240761391,0.15299703607423645,0.019899714563507587,10.732304292065757,0.39213012957971605,0.08782272341649183,0.9958287428742172
BEN.4.5.2_1,-0.002179827341543777,1.0843067729756946,0.11669059315318799,0.05797990584213662,0.14992121974411296,0.0495928902389659,10.502771156174797,0.6810719290311523,0.15100298795550512,1.4385927443643436
BEN.4.5.3_1,-0.41707822157158736,0.8193751041378293,0.12737152556435583,0.04955104037378616,0.1689448055030135,0.017842013444308014,10.732304292065757,0.976323775921601,0.14827846717642393,1.958683920863206
BEN.4.6.1_1,-4.6731680465329973E-4,0.1133745649934835,0.034239963793662974,0.033942871901455875,0.006014500613395928,-0.029845934959926775,0.20309323954695305,0.06027433350472204,0.05908924704163933,0.018930027847841792
BEN.4.6.2_1,-0.02381642384266126,0.059759090188890696,0.03388773950555782,0.034440183650526146,0.004999235773551324,0.007933635435273615,0.39351818220789675,0.05613217007274385,0.05371482464129747,0.020217893607110262
BEN.4.6.3_1,0.021548834171188077,0.05911628685342813,0.03670252973681789,0.03699325827520235,0.004292364248574528,0.0064760647808379005,0.13025190836734032,0.049416532412474776,0.04806705109717491,0.015649178472811248
BEN.4.6.4_1,0.019954719040296845,0.07337122477405328,0.0363572667194994,0.036485342363509796,0.004954161047742884,-0.01056003072396076,0.12452509932682872,0.05214218181466241,0.05128931023674609,0.01616403368456729
BEN.4.6.5_1,0.010955259227471072,0.07371602668648675,0.03624130637642572,0.0358687271707627,0.006318647551059508,0.013954870337675814,1.5623383447527885,0.08440131673386496,0.05839181754513098,0.1213929293383737
BEN.4.6.6_1,-0.04849135237082876,0.059038463894033895,0.0372124619563089,0.036864633896722274,0.005254440189906627,-0.009751911238362524,0.48830526695034376,0.05014163452029325,0.047883334495284216,0.02011059939470011
BEN.4.7.1_1,-0.274726221991538,0.19298080567525522,0.0393179459913702,0.03807465835985377,0.01616231529473809,-0.06564394583706479,1.5978233026004698,0.06673709708031837,0.05833510441585184,0.06894849708457695
BEN.4.7.2_1,-0.09549152973895184,0.1721361491893601,0.03643839789276349,0.0361073310019918,0.011113308963836274,-0.044755512803801266,0.7032156862301885,0.0647650379475108,0.05654810460827585,0.047419894818629876
BEN.4.7.3_1,-0.21488409845993114,0.4868767261421973,0.03710496774065128,0.03722013416120223,0.01978551319584293,-0.6895261203143968,1.8206091380898648,0.06667787156147735,0.05480372805523524,0.0663254955898091
BEN.4.7.4_1,-0.12153291786533027,0.20543440285178977,0.03757633017616428,0.03612880036432798,0.013537567165382446,-0.22658098899652637,1.1218736332264685,0.0694815738510727,0.05844236982801428,0.061419584936544744
BEN.4.8.1_1,-0.22449258929728308,0.19065287299426495,0.03744610123624537,0.03811447482895046,0.01319962196721213,-0.15111478294351227,1.2216494147432968,0.07428769962206495,0.05864618212790283,0.06196913467173014
BEN.4.8.2_1,-0.12443041478815887,0.8228729283215389,0.03797539937959239,0.037116780558014484,0.01699929875553415,-0.9930803211921427,1.4558973753647435,0.07656465661453302,0.06933766650744339,0.0760100850170045
BEN.4.8.3_1,-0.024552790403720878,0.055537400226014486,0.03422158156738636,0.033944125178385035,0.005451164400140518,0.019510012233651997,0.553265631226601,0.0670245837015532,0.06452206436928587,0.028988735361681985
BEN.4.8.4_1,-0.13400875611807264,0.19737345486923696,0.03450403585491267,0.034173918557687526,0.006698653315310073,-0.006018490171256764,0.7842937124216751,0.06262622400969488,0.060546059878542,0.0312879869883474
BEN.4.8.5_1,-0.07262261412549942,0.147706230758645,0.03892911784294406,0.03952822723443842,0.01025118349381965,0.0023464728604137364,1.3320165187164785,0.08263383386076496,0.05854339035413201,0.09810296519720578
BEN.4.8.6_1,-0.19653002367842765,0.11549543358740352,0.03211771511147824,0.03222686246122021,0.011876207125034588,0.0010345290911140009,3.435897471649306,0.10822311756972679,0.06995436617942433,0.20067965149670913
BEN.4.8.7_1,-0.10016845678910613,0.08622906647533887,0.03650850549042762,0.035629003487916144,0.006928777082117777,-0.012441602783967807,1.1576666163413651,0.06518785263117094,0.058341343656804066,0.045564974828200364
BEN.5.1.1_1,-0.04599835814276178,0.11981191062590196,0.03736477146492221,0.03763253740327286,0.007471860418785439,-0.019958744424262216,0.6555663011607803,0.0665439531168845,0.06437204785029979,0.03611027393421655
BEN.5.1.2_1,-0.007919044804155072,0.07428917187471165,0.03565438081799164,0.03588118071121299,0.005629387234597154,0.019097865854356706,0.2918081619780943,0.06825266785721439,0.063428555268095,0.027077970093785646
BEN.5.1.3_1,-1.1462821337173366,0.06202474793618811,0.027084298258032567,0.03519434705450136,0.062303957432920415,0.023155698548223535,5.201993930927226,0.11311505444088979,0.07514694649685334,0.27754186343373377
BEN.5.1.4_1,-0.09802253840323483,0.0934295483554403,0.03390658009150363,0.03377036601977939,0.018355272291119898,0.04957623644094426,1.068828400845329,0.14614771592693768,0.09744182823409037,0.14982877896066837
BEN.5.1.5_1,-0.5611706171406522,0.09855012504184353,0.027034246094287458,0.03333205124510348,0.043173570434233775,-0.04356889884331308,3.037016324377397,0.11458347933074114,0.07005929228341821,0.212810185382895
BEN.5.1.6_1,-0.09738094409667178,0.24415962357618679,0.03348455531651282,0.034167766195048195,0.015257918982210924,-0.1663727909988319,0.8761750112060414,0.08160962292696326,0.06655733956757227,0.06678000000377624
BEN.5.1.7_1,-0.029618991318524683,0.072723602154015,0.03178448948332238,0.03344975784938417,0.009757563214078526,0.03572290361487484,0.35715220939683995,0.08157177563920137,0.07120532490658704,0.04112251087139317
BEN.5.1.8_1,-0.03568524947678227,0.0882207820250187,0.03411916587215043,0.03394312364366629,0.005626573302582624,-0.040423196783411275,0.3935474937482338,0.06800975650523158,0.06536988533584401,0.020098724111282048
BEN.5.1.9_1,-0.038706649762822225,0.08128741126191537,0.035657831425980516,0.035876184327575,0.007435191951141053,0.024897568411515317,0.847512068448677,0.07580123404279719,0.06821436401459358,0.04413215179792302
BEN.5.2.1_1,0.00933875202775068,0.05961528261624543,0.03503050144333771,0.034329490072678374,0.005700034738238126,0.02699920313066936,0.1758332585166153,0.06137318884427604,0.06107581154657996,0.014088852619080933
BEN.5.2.2_1,0.028848430525699985,0.15317670140592826,0.05419928951569456,0.047094446928716706,0.021737174663847957,0.06926950074765566,1.247114134952426,0.2629929262330293,0.1756906872640369,0.2288934139676152
BEN.5.2.3_1,-0.013181921856206221,0.13656775573534624,0.03723586699353104,0.03468531699084723,0.01590710759138448,0.04689841264847755,1.7561983652412891,0.16267727887197372,0.09743245108873455,0.19946176170746652
BEN.5.2.4_1,0.012325660228574028,0.09813936878864686,0.035642806061248915,0.034904544082465565,0.008745757658396802,0.029420646679119228,0.41907191032632474,0.10128259316328092,0.09081316664232103,0.0484053038259365
BEN.5.2.5_1,-0.08022310704750236,0.12559454527772254,0.036313802148471415,0.03855855677809961,0.015360736628140642,0.021799090268489505,0.7094997186717852,0.11280200546090556,0.08371213981409942,0.09398555343379579
BEN.5.2.6_1,-0.1194279823293549,0.0968867295998193,0.03199166555742923,0.032737067077939386,0.01358705612054854,0.028274952375795692,0.8355570628922405,0.10245806960142646,0.0877236876105156,0.07288449982354767
BEN.5.2.7_1,-0.6296389307854475,0.09353466866083354,0.023204688106796587,0.033367108990692895,0.06473819133193233,0.012896655634644308,2.95657994800214,0.15175610805086023,0.10131452005622238,0.2793261100935399
BEN.5.2.8_1,-0.017149518266142832,0.10147882646526254,0.03354447450897582,0.033453236673609395,0.005919375474399764,0.014429083304657113,1.2237978959012599,0.07289036262827171,0.06627016255706283,0.052008887145575756
BEN.5.2.9_1,-0.009541375002646376,0.07946067153187912,0.03700394083050913,0.03683729115114192,0.007274551483545055,0.00767288605372111,0.3210247116848699,0.07124205599104307,0.06736990420130864,0.031101614219816807
BEN.5.2.10_1,-0.0014838348627866556,0.10147882646526254,0.034592597142499015,0.033940907647000584,0.007925438117259731,0.04026981262168625,0.4359017349779606,0.09220623052237059,0.08108371245957186,0.04490089435030503
BEN.5.3.1_1,-0.11497629261464767,0.09388009004821167,0.03470196770634074,0.035632957229974664,0.011335333261705776,-0.006229866806755862,0.9059429480472491,0.08261012951325561,0.07212462666085241,0.05308794646578597
BEN.5.3.2_1,-0.49546683437680866,0.13181281534101194,0.03179829572718842,0.03311177409740639,0.022325380757541455,-0.0806771177698725,2.730473305191048,0.09890910442172472,0.08535823359056263,0.11461061238205701
BEN.5.3.3_1,-0.030987120139235186,0.30089126385393594,0.06844988782008475,0.049442448494952745,0.05001345131618999,0.061496306593263786,1.4713721754295486,0.24381323050690284,0.15153517723963839,0.2212447172998531
BEN.5.3.4_1,-0.060091873143045677,0.07277306521566407,0.03551196274639227,0.03482018551315248,0.012461374747144517,0.04248108362116909,0.6805120004518401,0.13214414761164142,0.09994183807658763,0.1111003124878049
BEN.5.3.5_1,6.030262475611554E-4,0.09200244980387479,0.03771680366002247,0.03689991132157828,0.009905046939746323,0.025353569141034746,0.4020524809602648,0.08470889695081356,0.07725825767184032,0.04584638195373732
BEN.5.3.6_1,-0.03913985488422137,0.07297074318852365,0.03299304613769037,0.0334700981659302,0.014181436874396311,0.05395271912926719,0.9877223441643375,0.1274928314853671,0.1034544159636454,0.09572480338701131
BEN.5.3.7_1,-0.06798808400656396,0.1222200197879006,0.030913712223737958,0.03272746005778049,0.018479532415315175,-0.07286185535087411,1.2779276509370123,0.112652393225779,0.08135441718331121,0.12099786575274
BEN.5.3.8_1,-0.47432688355772934,0.08068944081675172,0.019358111133835308,0.029562976066122022,0.05646699463147728,0.06327434350913834,2.358172976587888,0.21323359813530868,0.1493352522356139,0.24977212893429412
BEN.5.3.9_1,-0.25781962731603664,10.177101446599755,0.06432326902947669,0.04320275881893907,0.33804688183588305,-15.502354866696155,1.5654012424984969,0.058517618820033736,0.06395357151133375,0.5220306907943529
BEN.5.3.10_1,-0.04125406434537754,0.08944275068894231,0.0355512550094912,0.03667010174421398,0.019070526407748846,0.0025975234336891887,0.5704100257606202,0.13192661841315895,0.10727164982029612,0.09103179418605334
BEN.5.4.1_1,-0.0016931838971296592,0.4757358728675172,0.03473571259380005,0.03412110806616136,0.014894175337302036,-0.5473696350873936,0.21470683791752285,0.06654383378914945,0.06449502721680442,0.027061082946169372
BEN.5.4.2_1,-0.10321831599243783,0.11034715001975808,0.03468737308773094,0.03562477162608289,0.008667819373822098,0.015322605520417537,0.7871231058093577,0.06948861499565617,0.06050271478092833,0.05043799751563799
BEN.5.4.3_1,-0.13463946336768068,0.11904344084004628,0.03779913079640419,0.03805999341481778,0.010210480417177793,-0.04530877595451394,0.8835366703947546,0.06574014771155531,0.060505704004786824,0.044984325533082924
BEN.5.4.4_1,-0.004948303469323686,0.09507446973362849,0.03568402195666852,0.035403621989018516,0.0076814960291688725,0.01982306445660513,0.6842190921084866,0.07247937857001739,0.06458317233904257,0.054192885536307064
BEN.5.4.5_1,-0.0092962324796688,0.12197729028273552,0.031798805014180496,0.03171992778403987,0.0068175224478696835,0.003084910146537281,0.45355279183769154,0.07623282922926643,0.07134625253406877,0.029751080613078438
BEN.5.4.6_1,-0.019616423557939317,0.21432746121925966,0.04302751199075121,0.03848037209810608,0.02725815536685822,0.0385221226606518,0.9420520275653828,0.13625709809720812,0.08397408280264794,0.15870005057284284
BEN.5.4.7_1,-0.010611532965586298,0.07577550278178283,0.03313039829709556,0.034932299818293586,0.010733306338801991,0.04866621825966008,0.4981419499076548,0.13213626059317088,0.08527397384678505,0.10986841358747282
BEN.5.4.8_1,-0.019616423557939317,0.21432746121925966,0.042622071485624434,0.040452708308957565,0.020070696910678802,0.005318599098938562,0.9420520275653828,0.09640433442164,0.06451476877313685,0.10755641458933056
BEN.5.4.9_1,-0.03433218876376659,0.11912654099121157,0.03350412167764901,0.03367672680733465,0.00675752472200174,0.021884197733708702,0.9499112486623095,0.07006876547417105,0.06445228607510171,0.035790007050364406
BEN.5.5.1_1,0.008342475525014811,0.06259623066926863,0.0339122316923511,0.034056871494394535,0.0046419667073382765,0.021048700396758727,0.18337417578524245,0.06914481291056856,0.06697214072801715,0.01588213804781988
BEN.5.5.2_1,-0.07619005673803345,0.21238141091695675,0.03444394093244843,0.03421713872081289,0.011516559946266188,-0.053165365875299485,0.546406930058029,0.07068741426306752,0.06837533114577594,0.029816130357489597
BEN.5.5.3_1,-0.001127197052396479,0.06266857894496795,0.035227019150430874,0.035408477988817584,0.00507182533399542,0.037961834988978115,0.23354999162256718,0.07189759630048899,0.06878514263818145,0.018658276088594515
BEN.5.5.4_1,-0.0804607017448039,0.06692259966318186,0.032212877336926626,0.032711314431577786,0.00955010052804492,0.032500115469918545,0.6755556199572138,0.08550896625001848,0.07219360572516059,0.05320984553292454
BEN.5.5.5_1,-0.09863240250463907,0.09759524685034107,0.0337853960019515,0.03565786450007075,0.014744788452993284,0.021865810925928167,0.6878721917136794,0.08647333456121122,0.07240176726558813,0.05853125668399131
BEN.5.5.6_1,0.01683160794562441,0.05201703525103983,0.037033773435085335,0.03743000813402328,0.0043212082830080415,0.034191556280434486,0.18651603447272333,0.06434224444933799,0.06198700709092877,0.017293148699004033
BEN.5.5.7_1,-0.05811234786995642,0.17538048854718605,0.03904694607290303,0.037592159733030824,0.019811957082011392,-0.026703558981396435,1.2575786014397938,0.11262737075541142,0.09011967888030496,0.11174898185587424
BEN.5.5.8_1,-0.11221061391517564,0.08043962557400976,0.03795358436952224,0.0406829676327489,0.020539714077011318,0.021799090268489505,0.737154023482054,0.11291773458572497,0.08378784288917852,0.09558023669556874
BEN.5.5.9_1,-0.04358874264237654,0.193182258093397,0.036889152299996224,0.03557223238362013,0.01543829011699175,-0.03739437617817506,0.3935474937482338,0.06687381487506151,0.06349859910831064,0.0337198891468252
BEN.5.5.10_1,-0.05777086631999174,0.12621264230637325,0.03372539013300883,0.03369140385190526,0.010415578455805529,0.03087711421540007,2.138799004611515,0.08512505002194148,0.07027027687186925,0.11834350877935296
BEN.5.5.11_1,-0.09139417100786454,0.1672629290038631,0.03500580009034178,0.036144640645015824,0.014382567383488028,0.011445565965481191,2.5810629372440634,0.0928121069352924,0.07008445443868667,0.17298827935686503
BEN.5.5.12_1,-0.09139417100786454,0.38517608706440243,0.03891943241568415,0.03416666451906208,0.027473653926935376,0.027902592755188898,2.378020572165648,0.1083350312526883,0.08485642471897542,0.17335533188401153
BEN.5.5.13_1,-0.05777086631999174,0.17538048854718605,0.04950987970848141,0.041609938317548716,0.034344065885312636,0.06294648271120552,2.5810629372440634,0.2883353697070403,0.14687993452793988,0.459249787979233
BEN.5.5.14_1,-6.778150259162343E-4,0.19254603653791405,0.036099863733592995,0.03562838419466516,0.012141119051091165,0.0024400266452825497,1.2251785121680725,0.07979474553209977,0.0665309581614035,0.07660107442678939
BEN.5.6.1_1,-0.0260966571264102,0.20537580478759038,0.05092513234265957,0.048719379163923715,0.034636581589720855,0.08072167965015285,1.5901878829158487,0.22484399653383436,0.1588097220777618,0.2564439783655635
BEN.5.6.2_1,-0.025375516103979732,0.1498088968454838,0.029424480048901462,0.02977056615655041,0.00614134629810858,-0.0877823423680162,0.32201589398374336,0.07306016340234048,0.07128222116237556,0.020351972478030642
BEN.5.6.3_1,0.0069369988719006955,0.09295798024340045,0.05581317310548631,0.05075910208480699,0.021627303129997156,0.11015877989848377,1.1067240161022969,0.36064648263438676,0.29756483575052006,0.23686954533523444
BEN.5.6.4_1,-0.008222295743291311,0.5393321359338837,0.03342557113363663,0.03305073709243655,0.019699424939768027,-0.6489925954804112,0.43497460056096315,0.07041267624740605,0.06651644862483258,0.036354326087278
BEN.5.6.5_1,-5.5944014447676675,11.160758491940907,0.11572584932239807,0.04517772099281971,0.7184839635573804,-15.502354866696155,28.40079215170534,0.19195660049908245,0.09766649577305717,1.6251471413903993
BEN.5.6.6_1,-0.0014688628088195053,0.04717525835855797,0.02979445306638087,0.030180837593029572,0.005306144023831437,0.0336489606374276,0.24256344325008936,0.07949231419415471,0.07662984518386079,0.019429399091028667
BEN.5.6.7_1,0.019372671349195854,0.20537580478759038,0.05158698304329696,0.04152904307104639,0.029385273371405108,0.045527151783019124,1.5901878829158487,0.25003479339289786,0.08908703705017851,0.3487378802140392
BEN.5.6.8_1,-0.18069693470551146,0.09295798024340045,0.033451454779810465,0.03223401419811644,0.010664572170121699,0.019790064080596147,1.0886235091824172,0.07942499306841097,0.07403566028736643,0.05143252251352828
BEN.6.1.1_1,-0.05064152481610931,0.2786755962047859,0.03739058276723389,0.03619135633296495,0.014823776731717113,0.022480208918707268,0.9014699072355316,0.08678656994098004,0.06436312315078807,0.08381640024949893
