GID_3,Walking_Only_Travel_Time_to_Healthcare_min,Walking_Only_Travel_Time_to_Healthcare_max,Walking_Only_Travel_Time_to_Healthcare_mean,Walking_Only_Travel_Time_to_Healthcare_median,Walking_Only_Travel_Time_to_Healthcare_stdDev,Motorized_Travel_Time_to_Healthcare_min,Motorized_Travel_Time_to_Healthcare_max,Motorized_Travel_Time_to_Healthcare_mean,Motorized_Travel_Time_to_Healthcare_median,Motorized_Travel_Time_to_Healthcare_stdDev,Travel_Time_to_Cities_min,Travel_Time_to_Cities_max,Travel_Time_to_Cities_mean,Travel_Time_to_Cities_median,Travel_Time_to_Cities_stdDev
BEN.1.5.1_1,0.0,167.0,64.24176458828492,57.0,38.9396710883317,0.0,61.10492706298828,16.691441129601692,15.149616479873657,12.520756629808009,13,90,38.96139407805591,37.0,15.1208266957537
BEN.1.5.2_1,0.0,502.0,260.9177715070988,276.46666666666664,107.14237323416067,0.0,230.74781799316406,72.1097946183296,62.454130692915484,47.503183897530675,13,320,123.3074447742801,112.66673927248965,61.762396412339136
BEN.1.5.3_1,0.0,411.0,162.9915875036726,168.25,86.01554326263562,0.0,109.25431060791016,39.04358136376805,36.80325462147048,23.36986689568905,37,247,113.52719126432277,95.00000000000001,50.50473278245647
BEN.1.5.4_1,0.0,167.0,49.1894449499545,48.0,29.213560252364314,0.0,42.9591064453125,10.876081081036702,8.365793677019584,10.044231545914274,0,66,19.50014298713115,17.0,14.014064192576619
BEN.1.5.5_1,11.0,460.0,219.18079449892042,228.703488372093,113.39619369187373,1.106210708618164,215.96128845214844,85.42260870512149,76.75377655029297,60.02831350964497,18,320,161.74648190554478,170.66710268149117,85.51860799762113
BEN.1.6.1_1,0.0,206.0,92.91932114151284,93.00000000000001,45.009526148353196,0.0,88.99676513671875,24.826697364499015,21.71286163219186,16.808175992881917,101,220,157.88541742515474,158.00000000000003,20.729018426608107
BEN.1.6.2_1,0.0,259.0,103.94310673295846,100.52822371828069,51.00060208822139,0.0,70.2210922241211,22.33336730131978,20.273886680603027,13.381682421581901,62,160,106.46365875191671,104.99999999999999,21.680353572414596
BEN.1.6.3_1,75.0,495.0,296.5932404454422,300.65684029765305,99.76150483148923,11.094009399414062,131.46365356445312,58.700491820070035,56.212883980719596,23.839311976961422,46,206,132.1931440444942,134.99999999999997,33.12181290131317
BEN.1.6.4_1,0.0,272.0,86.93075075752692,86.26795096322242,44.84201875137912,0.0,91.67253875732422,18.722048351599387,15.717291483591344,16.700780701389228,101,219,133.3407098188382,128.0,20.559306612020862
BEN.1.6.5_1,0.0,326.0,137.99969017192734,134.4375,76.83906413341501,0.0,138.49488830566406,43.345250362775424,37.51034721098125,30.903569160763826,72,252,154.4474623993739,153.0,38.91992635704589
BEN.2.1.1_1,0.0,190.0,73.3827326769459,70.0,47.23447737203585,0.0,79.58795166015625,15.09421943700293,10.61478710788514,17.036796417662963,46,136,70.3270016719301,66.00000000000001,19.291736314000563
BEN.2.1.2_1,14.0,95.0,50.992311121016265,52.0,21.706564277153237,10.672269821166992,56.84723663330078,23.93553637586831,21.36614990234375,11.345791685503173,59,122,85.7732337864943,84.0,15.478327545516835
BEN.2.1.3_1,17.0,137.0,88.51562499999997,94.0,27.96169239203185,8.071328163146973,72.36199188232422,23.334706827869425,20.782469387712148,12.744091845693289,59,144,88.69985151187905,84.0,18.686077503195218
BEN.2.1.4_1,48.0,195.0,124.42466992222825,124.0,31.23235293000712,4.87515115737915,79.39637756347656,29.91440396287585,27.72068943725125,12.53716862580385,36,120,64.64036379608815,62.99999999999999,16.865570487713708
BEN.2.1.5_1,0.0,171.0,70.18794302923499,68.0,36.1951002495035,0.0,109.68401336669922,31.70209713804082,22.225414877588097,25.0700882853508,31,135,78.59594418653592,74.0,24.61306773073973
BEN.2.1.6_1,0.0,114.0,53.24168733008697,54.0,24.59782964288711,0.0,49.225921630859375,12.874312547552886,10.951453827740103,9.565500163645892,36,118,80.11582469452992,79.0,15.958433150325469
BEN.2.1.7_1,64.0,195.0,121.24021702271956,118.0,28.676302855841335,6.881767272949219,109.68401336669922,30.926432505604684,23.639196576743288,22.010839034210697,13,125,49.77192268565616,44.0,24.42024309052499
BEN.2.1.8_1,11.0,121.0,70.76910439145684,73.0,24.88739954679693,1.8434712886810303,32.65865707397461,15.467067046760633,15.101828575134277,6.663609270832228,32,81,51.53900803694328,50.0,11.326827202089275
BEN.2.2.1_1,0.0,212.0,89.58859285421794,81.0,44.285964463616025,0.0,66.41558074951172,19.504439745670425,16.736742198603647,13.521665173144314,0,78,25.907452907452928,25.0,15.734062872102578
BEN.2.2.2_1,10.0,297.0,110.61503798900746,116.24725943970765,54.44909325864358,1.0949822664260864,97.1565170288086,29.2874255542,23.855745315551758,22.390394152213524,26,149,63.1475913352732,57.0,26.996894707917654
BEN.2.2.3_1,0.0,158.0,82.13821138211384,90.00000000000001,33.3779572697442,0.0,69.09822082519531,26.977812953894638,26.875940322875977,15.697009405187396,24,121,61.27771496258008,59.0,22.169872593601433
BEN.2.2.4_1,11.0,297.0,166.0873058485139,176.72961373390558,68.25909067544366,1.1061158180236816,94.9100341796875,45.099899277273344,43.195562998453774,21.375448555496053,13,137,66.21714285714285,65.0,24.99760086034364
BEN.2.3.1_1,0.0,304.0,145.5173590167016,148.438149197356,59.6827961981662,0.0,202.36038208007812,49.86662796410337,33.41801939454189,44.458680504100755,91,338,161.9551562855363,143.0,52.769445017565516
BEN.2.3.2_1,0.0,394.0,172.1742560965851,156.4958981612447,89.47675121573491,0.0,229.4950408935547,73.23072725313516,45.54665579560139,62.95993711065425,95,346,187.67045100950384,159.0,68.57454752682341
BEN.2.3.3_1,0.0,298.0,111.71616517970435,104.2350710900474,59.591160907935624,0.0,114.73033142089844,32.74885383296835,24.220565117891546,25.501060274717705,51,226,109.16542849892275,103.0,31.54802835901403
BEN.2.3.4_1,72.0,546.0,339.0320370731592,338.7468354430379,101.14859197889795,11.751274108886719,178.60433959960938,74.73837925703883,78.38803650264015,29.949501322416815,55,304,151.13710330478366,146.99999999999997,44.05289287450634
BEN.2.4.1_1,0.0,300.0,136.71643616840532,138.32776349614397,66.19357728162159,0.0,128.21255493164062,50.97390470599165,52.4957816810986,30.895186788822876,35,190,101.53737809643552,100.0,38.575820387520544
BEN.2.4.2_1,27.0,142.0,85.07427526190342,85.0,22.6319800666917,3.7501556873321533,40.6896858215332,16.078478066938807,14.425609646329454,8.085209882053789,35,93,53.02688321046503,50.0,11.19333027843444
BEN.2.4.3_1,0.0,306.0,141.56500348996923,140.54279749478079,80.85059047404964,0.0,75.76895141601562,32.81461009570349,31.28304343202929,17.740190790914195,54,222,128.99923445837933,131.0,40.868005115149245
BEN.2.4.4_1,0.0,380.0,211.24265360527573,220.59971777986834,81.44272992310533,0.0,221.22474670410156,64.47717402714653,53.50056328053459,40.57004094130693,61,298,159.58271406523053,159.0,43.467269893976166
BEN.2.4.5_1,0.0,233.0,89.04479580001222,78.00000000000001,55.002059253646124,0.0,87.98777770996094,24.55253217659273,20.282696407453148,18.29295825691839,62,190,97.97362798363959,94.0,25.197299780160844
BEN.2.4.6_1,0.0,314.0,120.09835093130866,104.30604982206403,67.64321785623996,0.0,128.21255493164062,39.076900443953036,35.43792155409798,22.418304793441415,39,211,109.40317818114714,98.99999999999999,41.307094777671466
BEN.2.5.1_1,0.0,199.0,91.4682805836423,89.0,39.71101521266351,0.0,124.63993835449219,39.11823100844178,31.757083892822266,30.346467777874935,20,149,68.76289847002693,66.0,29.207848279373316
BEN.2.5.2_1,0.0,249.0,104.15519126704484,99.00000000000001,52.39501412545056,0.0,82.43518829345703,23.532746330999206,18.74019718170166,17.54542726977953,51,174,107.05404824434325,106.0,23.20720636616886
BEN.2.5.3_1,0.0,175.0,107.7102431363425,117.99999999999997,42.565119619259185,0.0,90.04969787597656,29.791551377664145,26.273258209228516,19.35950559326989,11,117,61.862494183341134,63.0,23.95948321971934
BEN.2.5.4_1,0.0,140.0,63.66878998083622,64.0,32.85585052480567,0.0,88.04033660888672,31.438151080951563,27.194660186767575,23.210381449572704,20,125,64.57507625037115,60.0,26.191187981645065
BEN.2.5.5_1,0.0,242.0,119.83206621937536,125.0,55.92558895874516,0.0,96.61254119873047,30.222385219635576,25.80183101808471,20.771374325653266,39,178,92.18258795354764,89.99999999999999,25.08608903911886
BEN.2.5.6_1,10.0,183.0,98.46100125109707,95.0,34.85194340326483,1.0944256782531738,72.1405029296875,29.525994164165528,26.371649551391602,16.608705239692423,23,135,88.04188374134036,89.0,23.470227150583778
BEN.2.6.1_1,0.0,162.0,76.33850440068386,74.0,36.13776510250162,0.0,57.180450439453125,17.1800323754683,14.166846893225994,12.425049005010038,10,98,47.551560818084,48.0,16.90902819731811
BEN.2.6.2_1,0.0,129.0,70.62776681614348,74.00000000000001,28.487200307869863,0.0,61.4227180480957,19.222245970022502,16.128956736506403,12.215695791311118,6,87,38.68762331838563,36.00000000000001,16.792568209322592
BEN.2.6.3_1,0.0,114.0,42.017906929953156,38.0,23.348348192576694,0.0,33.770347595214844,10.610965259018766,9.900458114968854,6.695485941682349,11,73,38.90313586847174,40.00000000000001,15.177751883896873
BEN.2.6.4_1,0.0,44.0,21.211848635235732,22.0,12.306096050332128,0.0,13.36538028717041,4.18119386145406,2.5808987617492676,3.7985817641176496,0,13,4.55831265508685,3.0,4.3129572221388885
BEN.2.6.5_1,0.0,146.0,73.54945790389507,73.0,42.969791147674265,0.0,73.86741638183594,25.523393013319584,18.84743309020996,20.36923897094031,0,92,34.04457234640611,30.0,24.73879321119668
BEN.2.6.6_1,0.0,115.0,52.91544325709909,55.0,27.0364619261461,0.0,40.853660583496094,12.94330324973147,11.681526309294666,9.150891274539394,0,50,15.871433802723123,13.999999999999998,11.538481343926415
BEN.2.6.7_1,16.0,174.0,91.63081052503148,89.0,33.06859606949768,1.5566333532333374,109.68401336669922,28.38241267944826,22.155346393585205,23.932108328626388,1,125,33.83354345439017,27.0,28.880486951684375
BEN.2.6.8_1,0.0,173.0,95.77562621868913,97.0,43.10428501537043,0.0,69.80301666259766,21.29949419151742,15.761043652417088,16.115167048575522,16,117,50.49212539373032,43.0,21.568167387205634
BEN.2.7.1_1,0.0,300.0,168.2784243951862,180.48512920526574,64.19751702307188,0.0,95.09577941894531,34.225949974213485,34.7561630350075,15.64069811197264,89,192,134.23725504732258,134.0,16.926328114348607
BEN.2.7.2_1,0.0,314.0,161.1076479203711,164.6,76.86911943624713,0.0,89.97343444824219,31.025059592983308,27.19693017470864,19.780304600328265,57,197,108.46558607278081,105.00000000000004,24.32709319576926
BEN.2.7.3_1,0.0,305.0,137.4108514421278,128.5031239723775,67.08246815888344,0.0,175.0941925048828,41.51207427174846,26.506922578759422,38.409482473909875,101,317,154.34157601594555,139.0,45.475726933546
BEN.2.8.1_1,0.0,169.0,81.13432441166971,79.0,46.53139626311346,0.0,57.82722473144531,18.188576563743172,16.82528064675527,12.588205660100849,2,86,33.21085877133711,31.0,18.825071151269306
BEN.2.8.2_1,0.0,156.0,70.79584903505767,62.99999999999999,38.45437911807186,0.0,69.62127685546875,21.094705338315137,15.316972713081203,16.334937973700956,11,87,38.43773552586503,33.0,17.98405772288142
BEN.2.8.3_1,0.0,195.0,85.26841179058512,82.0,41.759074676508,0.0,96.67066955566406,37.11795265177406,30.840890884399414,24.528570674645163,12,114,52.892850857897066,48.00000000000001,25.720475494474897
BEN.2.8.4_1,0.0,221.0,93.9911514579694,87.0,52.271610306122895,0.0,141.52182006835938,33.3640699735678,20.41740585008049,31.31169005682924,0,146,39.31451849396283,31.0,32.226570944981646
BEN.2.8.5_1,11.0,605.0,337.2870215782661,349.6545286016949,134.21759535091564,1.8435559272766113,272.3787536621094,104.39114450010283,100.97306465694122,51.183662335174176,30,384,219.30774177995153,224.49176940560645,69.17625740760747
BEN.2.9.1_1,0.0,304.0,152.5096229629066,142.36329588014982,73.61228089043023,0.0,117.37128448486328,34.161294556786515,31.16676984514509,23.375669278346095,18,160,71.80326316324721,71.0,29.328366870247837
BEN.2.9.2_1,0.0,187.0,89.41381731526205,83.0,42.298748689172776,0.0,107.18184661865234,36.37470753342705,24.4710134267807,28.388767319375948,14,123,51.32336858231027,40.0,29.785681399859712
BEN.2.9.3_1,0.0,232.0,96.7677661465534,92.00000000000001,51.49938911166186,0.0,63.55603790283203,18.60876492569308,16.919025802612303,11.867877547526577,13,100,46.84765290670881,45.99999999999999,17.817856790601514
BEN.3.1.1_1,0.0,55.0,22.700870123100355,22.000000000000004,12.743512232620537,0.0,21.657604217529297,5.299284423051045,3.3310302226198294,5.05594622583632,0,32,5.356028710052527,3.0,6.663566202969433
BEN.3.1.2_1,0.0,127.0,23.11082344480402,15.0,22.89999635347796,0.0,36.21060562133789,3.3623032271111883,2.1002754485562014,5.068126856193222,0,35,2.2388349514563104,0.0,5.241225499475126
BEN.3.1.3_1,0.0,61.0,16.544170920467643,11.000000000000004,14.811325787432084,0.0,36.21060562133789,2.3603305465873183,1.4746154388673582,4.242278885793852,0,35,1.0465997036061256,0.0,4.1965938710942785
BEN.3.1.4_1,11.0,88.0,36.77907601396723,33.0,20.1249844720437,1.1058871746063232,21.301166534423828,5.722653514782393,5.034364700317383,3.8480623695444374,5,42,17.051369863013697,17.0,7.799679480594058
BEN.3.1.5_1,0.0,63.0,19.854904632152586,16.0,14.649598767170016,0.0,13.201851844787598,2.3842855886918373,2.0856332778930664,2.4441672513415478,0,34,4.1396457765667565,0.0,7.876780155198539
BEN.3.1.6_1,0.0,60.0,33.570246279116326,33.0,14.737791180800764,0.0,41.158809661865234,8.327208832213628,5.830624895228741,8.639657906758863,15,83,29.289594874190737,26.999999999999996,14.273829977347436
BEN.3.1.7_1,0.0,82.0,37.09590216691697,33.0,22.021664417198433,0.0,12.53335189819336,5.317052726529743,5.160788536071777,3.5704744273665443,0,55,24.879854108560398,20.0,16.311703575205662
BEN.3.1.8_1,0.0,69.0,25.781626373626374,26.0,14.617255280150172,0.0,10.985499382019043,3.714532613754271,3.1917011737823486,2.506723561025644,0,42,9.288351648351647,9.0,9.111975402381793
BEN.3.1.9_1,0.0,52.0,25.4006762468301,25.999999999999996,13.106471372445547,0.0,24.109859466552734,6.356963335785264,4.423342743305245,6.270526680132668,0,57,14.184892031045877,14.0,11.144954015158609
BEN.3.2.1_1,0.0,57.0,37.11570637445505,37.0,11.516575463941816,0.0,16.450475692749023,5.830147850481154,5.212662220001221,3.14353199082123,39,70,50.47555084246496,50.0,7.291428567541182
BEN.3.2.2_1,15.0,71.0,46.867723615712265,48.0,13.060814677355143,2.085021495819092,17.925979614257812,9.13441355545488,7.092050313949585,4.7186224784007695,52,111,82.16433980123051,82.0,16.551605240411128
BEN.3.2.3_1,0.0,53.0,26.170099395429848,26.0,12.87549584877416,0.0,16.450475692749023,3.603991352335474,3.6489522457122803,2.9936456830353975,34,70,43.61953068961982,41.0,8.429308818222887
BEN.3.2.4_1,0.0,42.0,21.666029130498753,25.0,10.39982993058223,0.0,12.771738052368164,3.0870287923474717,3.0382158756256104,2.9182711784012483,42,71,51.1775783433868,50.0,6.838101870271358
BEN.3.2.5_1,0.0,44.0,22.198378926038497,22.0,9.476579317219668,0.0,14.110074043273926,4.178461883761359,3.686304807662964,2.367511899841038,51,61,55.36717325227964,55.0,2.657484190399312
BEN.3.2.6_1,0.0,46.0,25.63798515981735,26.0,10.653651835966803,0.0,15.658225059509277,6.2961939627211105,5.528165817260742,4.186802287501664,41,65,52.83618721461188,53.0,6.680790115956953
BEN.3.2.7_1,0.0,75.0,27.976335214937045,26.0,18.20244183863497,0.0,16.35082244873047,3.7340227755783855,2.6691699028015137,3.9949803783813964,48,77,55.51845419018671,53.0,7.186716140831545
BEN.3.2.8_1,0.0,82.0,36.64308837029522,36.0,18.043349959197958,0.0,18.9906005859375,7.409704015244262,6.301870226860046,4.587429742623425,43,74,56.186548775184804,56.99999999999999,6.074101861275153
BEN.3.2.9_1,0.0,80.0,27.18376577005475,26.0,15.631820051643095,0.0,16.131914138793945,6.506774678567399,5.212575435638428,4.193591011676869,54,75,63.14091882885028,64.0,5.960501274410382
BEN.3.2.10_1,0.0,59.0,29.501288659793826,26.0,13.717425315536769,0.0,15.902481079101562,5.260596995569452,4.080848217010498,4.415169789711917,19,64,31.11239977090493,26.0,11.833416421299516
BEN.3.2.11_1,0.0,74.0,39.32706093189963,41.0,17.7019596372831,0.0,18.437898635864258,6.285831073353793,5.402249813079834,4.678656235643686,27,100,46.9072580645161,44.0,14.564771483252835
BEN.3.2.12_1,0.0,80.0,27.912351361718446,26.0,18.493044514035564,0.0,16.131914138793945,4.834913340230349,4.449538707733154,3.722842188510506,51,73,57.39336401994631,56.0,5.119321311847627
BEN.3.3.1_1,0.0,69.0,24.125347820325967,22.0,16.641329196584977,0.0,9.079646110534668,3.258313420656993,2.949732780456543,2.2478704208321574,18,34,26.47224062541408,27.0,4.002362251431326
BEN.3.3.2_1,0.0,76.0,36.19578313253012,32.0,18.4950351859793,0.0,23.581857681274414,5.723782615758569,5.277745723724365,4.9830062522584795,13,37,18.71410642570281,18.0,5.201059546685006
BEN.3.3.3_1,0.0,69.0,32.9315912470788,31.000000000000004,16.177376682882468,0.0,15.707184791564941,4.315925698561957,3.9290375005424085,2.581115996312342,0,28,9.961652857446351,10.0,7.13187283607485
BEN.3.3.4_1,0.0,88.0,45.53413353338332,41.0,25.22963223846213,0.0,10.963337898254395,5.50463862143686,5.052881717681885,3.2068118137924477,35,53,42.47618154538633,41.0,4.547329373910554
BEN.3.3.5_1,0.0,112.0,55.50567335243554,57.0,24.670765581068153,0.0,31.948198318481445,6.831135435992463,6.319513320922852,4.602772335034679,30,60,38.53879656160459,37.0,5.500410665875041
BEN.3.3.6_1,0.0,69.0,35.19292244951653,37.0,16.56276414267468,0.0,8.478446006774902,4.252813947088645,4.4235261352767665,2.0591913667305737,0,26,12.519897388673286,12.000000000000002,6.893545928485398
BEN.3.3.7_1,0.0,26.0,11.478972550994714,11.0,8.250874079570181,0.0,10.963698387145996,1.8209210880995699,1.47472083568573,2.7252029966432016,27,48,34.257869554268446,34.0,4.490786096365931
BEN.3.3.8_1,0.0,128.0,42.232360821673105,33.0,37.4524199576444,0.0,13.606087684631348,4.532745985712953,3.776333808898926,3.6165904187278963,13,46,21.472015480797854,19.0,6.506255524243233
BEN.3.3.9_1,0.0,126.0,45.21831784175924,37.0,29.565658448398576,0.0,31.948198318481445,4.816922728706178,4.692277908325195,4.567297036459958,20,60,27.998526411244615,28.0,5.811504530296813
BEN.3.4.1_1,0.0,62.0,30.89502529510961,31.0,20.173165275241814,0.0,9.907509803771973,4.031642785562836,4.6929931640625,2.9502266615857216,0,14,5.416947723440135,5.0,3.9965262694272665
BEN.3.4.2_1,0.0,46.0,16.975827640567523,11.0,13.325923867168845,0.0,6.257255554199219,1.952072760962337,1.474506139755249,1.6672719118880182,0,5,1.8181818181818181,2.0,1.8299632324445116
BEN.3.4.3_1,0.0,42.0,19.40272479564032,22.0,12.270289320142375,0.0,5.988321304321289,2.26339677055785,2.580386161804199,1.6958128721043497,0,18,3.5408719346049033,3.0,4.523007848766128
BEN.3.4.4_1,0.0,31.0,12.79546775130738,11.0,9.030560359588062,0.0,4.69295597076416,1.7067598170281013,1.4745047092437744,1.2798904901510066,0,12,1.6263800116211506,1.0,3.1951813209064346
BEN.3.4.5_1,0.0,81.0,41.82588676671215,44.0,20.696354362028195,0.0,24.575878143310547,6.744321404708521,5.619163990020752,4.931196310134574,2,32,16.521657571623468,16.0,6.421909997737143
BEN.3.4.6_1,0.0,127.0,53.299526707234655,48.0,26.619189666253995,0.0,36.14004898071289,7.5346985412780505,6.295609474182129,6.809205249573029,3,50,17.40094658553077,15.0,9.371320011106539
BEN.3.4.7_1,0.0,64.0,36.532816498569915,37.00000000000001,15.786363858477594,0.0,18.985050201416016,6.833245433033653,6.144739316241576,4.38337808164768,0,62,21.21104922474785,18.0,12.369629604810578
BEN.3.4.8_1,44.0,94.0,71.86774137632173,71.0,14.283153981327834,3.68625545501709,23.655803680419922,10.88169467798406,9.742918968200684,4.045644030452237,6,32,18.298318599410642,18.0,7.003085739625297
BEN.3.4.9_1,0.0,73.0,38.981445008811015,41.0,15.54702146853891,0.0,24.575878143310547,5.912773084403248,5.21338048467555,4.067205785127665,0,37,9.143464289416402,6.999999999999999,7.974281361810065
BEN.3.4.10_1,0.0,73.0,36.3179117911791,37.0,18.059784494069195,0.0,18.985050201416016,5.128577968325301,4.773810822239344,3.8755652475889724,0,33,10.59423942394239,10.0,7.849246911859336
BEN.3.5.1_1,0.0,65.0,34.297378652953725,34.0,14.303748537436688,0.0,36.83396911621094,20.119413346967956,18.947601318359375,9.42901325364866,0,51,14.123040260880474,14.0,14.57450625712202
BEN.3.5.2_1,30.0,230.0,98.16961602671117,86.0,48.957592597062266,8.118494987487793,47.15652847290039,21.157798586226065,19.504146575927734,9.595936533239309,18,65,35.60751252086812,35.0,11.186055181932362
BEN.3.5.3_1,11.0,224.0,104.04533565823886,99.0,63.843352852377386,1.4745066165924072,31.48073387145996,10.410291811145692,8.684103965759277,6.978763996568208,0,32,8.018831734960768,7.0,7.444265764227129
BEN.3.5.4_1,0.0,214.0,86.77011184476486,61.0,63.68180181249717,0.0,41.13032913208008,12.164047107753078,12.514911651611328,7.85839539263469,5,46,16.575528904460313,13.0,9.240917585560931
BEN.3.5.5_1,0.0,135.0,39.36772896039604,34.0,26.735404540714892,0.0,35.63857650756836,20.825254399808923,21.57318687438965,10.282582652843187,7,65,35.54409034653467,36.0,13.284157352466773
BEN.3.5.6_1,0.0,48.0,27.109563353870882,27.0,13.766223749588379,0.0,34.425235748291016,10.887260456555273,8.237558364868164,8.888059521212895,0,36,5.5770158049825875,0.0,10.203821334268525
BEN.3.5.7_1,0.0,269.0,135.79385485047405,144.0,77.79965466729003,0.0,28.574127197265625,11.2851772387692,11.851356506347656,6.207774301098462,2,40,14.850200583515676,15.0,7.579013046787618
BEN.3.6.1_1,0.0,69.0,36.07574951215186,36.0,17.21937685782515,0.0,21.509017944335938,9.036529717492746,6.2904887199401855,6.186365392052376,32,77,54.20737981195672,53.0,10.913900371976897
BEN.3.6.2_1,11.0,62.0,44.562464428002265,46.0,12.794135738573825,1.1058969497680664,15.426545143127441,5.798631042835722,5.9867329597473145,2.2320223190834603,49,84,60.59618668184405,59.0,6.74196422659249
BEN.3.6.3_1,11.0,97.0,52.369753771529574,53.00000000000001,19.52474316690519,1.1052913665771484,34.883853912353516,8.622543483821863,7.598669581399285,5.642257983310768,50,97,63.82620134007481,63.0,7.33863878023182
BEN.3.6.4_1,0.0,123.0,50.80784641068447,52.0,25.110765271978046,0.0,42.52964401245117,15.48026638934529,13.167922973632812,8.674245641918503,42,108,75.6373956594324,75.0,12.915693861693759
BEN.3.6.5_1,11.0,100.0,55.34068273397703,56.999999999999986,18.575312159024858,1.1058969497680664,41.12362289428711,11.557348868715115,7.593051089587432,8.815346919246359,52,115,67.8896829620619,62.0,16.339784368206164
BEN.3.6.6_1,0.0,128.0,71.7686826630038,86.0,35.16247759360031,0.0,41.34421920776367,15.159321682982354,15.564263820648193,9.605907658166865,40,153,90.64154182942006,88.99999999999999,30.977204135410428
BEN.3.6.7_1,0.0,113.0,55.36737562072519,46.0,32.404905197506366,0.0,44.231388092041016,12.508662527272977,12.880277633666992,8.667334653707105,46,100,63.309847278178566,63.0,11.374645856437684
BEN.3.6.8_1,0.0,59.0,36.53666760325935,37.0,14.671922373106018,0.0,16.59668731689453,6.787038940564739,6.445101737976074,3.4830917026150536,48,85,62.33970216352907,62.0,9.507605262269204
BEN.3.6.9_1,11.0,106.0,64.15001286008233,64.0,22.099990926424837,1.5635422468185425,41.34421920776367,10.88696606165956,9.431570053100586,7.551981028498563,40,101,52.02109053497941,50.0,12.243502483243883
BEN.3.6.10_1,0.0,101.0,26.914990704749027,26.0,18.43502525323491,0.0,35.20529556274414,6.256957707079514,3.6844964027404785,6.717466731699977,29,85,48.91076559067094,48.0,11.745003587108274
BEN.3.7.1_1,31.0,113.0,78.41765455079846,80.0,20.19423041734348,3.6495237350463867,40.93491744995117,15.984162086813086,14.672109603881836,7.783346216449515,16,78,41.38698932105417,40.0,14.898044688387472
BEN.3.7.2_1,0.0,77.0,38.93851178642431,37.0,18.983150423467645,0.0,32.85224151611328,11.02918976814494,11.452486991882324,8.266567054821808,34,73,51.93765975575119,51.0,10.576831992614794
BEN.3.7.3_1,0.0,82.0,34.00339003944773,33.0,18.366751968017407,0.0,32.85224151611328,7.303628069820723,6.292994580468181,5.66392528870834,36,82,53.67683678500985,52.0,10.266578288689253
BEN.3.7.4_1,0.0,73.0,29.110315695864827,26.000000000000004,14.956421545762389,0.0,18.09905433654785,5.798736580693493,4.2340590435525645,4.7782454845263835,17,63,34.690217874610944,34.0,10.173763047439948
BEN.3.7.5_1,0.0,70.0,33.86056338028168,33.0,16.670750012253123,0.0,17.067459106445312,6.493112322282342,6.104645252227783,4.238960691169081,7,39,23.29968701095461,24.0,7.422602025516427
BEN.3.7.6_1,26.0,111.0,75.10855605161765,75.0,17.906085752524035,3.038587808609009,36.12517547607422,13.724278150760508,12.1180013370439,6.063149946826466,23,86,54.071065989847725,54.0,13.535263320817682
BEN.3.8.1_1,0.0,71.0,35.32065331928345,37.0,15.539080095169131,0.0,30.537220001220703,6.095952926219703,4.691337585449219,4.993897363163687,29,91,44.03097997892519,42.0,12.218253323847655
BEN.3.8.2_1,0.0,67.0,30.087504036164027,31.0,14.394598665573566,0.0,17.63407325744629,5.770014855836259,4.143570899963379,4.701156346854313,45,99,63.857765579593156,57.0,17.30527998383353
BEN.3.8.3_1,17.0,126.0,82.04403367850576,85.0,23.094418410136768,4.233128547668457,64.20690155029297,23.173505814568706,21.170206760154162,12.006259136967673,57,120,83.9825800832285,82.0,14.074749448930053
BEN.3.8.4_1,0.0,64.0,39.103507404520656,41.99999999999999,14.314354049157224,0.0,14.07837200164795,6.003220153663275,6.292691230773926,2.474560945312492,20,49,31.96235385814496,31.0,6.331405486939292
BEN.3.8.5_1,0.0,84.0,32.600906842539146,31.0,18.253519118449805,0.0,15.722208976745605,4.47903505171613,4.23318226366158,2.5763716472109843,40,77,60.161005770816125,61.0,8.4538616511396
BEN.3.8.6_1,0.0,75.0,34.95765752834792,37.0,17.374899158310285,0.0,16.35082244873047,5.659663401102426,5.528449058532715,3.0598414924376667,50,77,64.67195349504809,66.0,6.344230165670457
BEN.3.8.7_1,0.0,94.0,43.06485034535688,42.0,23.04212711347588,0.0,44.38914108276367,14.128267554054785,9.444981278313533,11.181070839805805,26,87,45.14896392939374,40.0,15.501487134951331
BEN.3.8.8_1,0.0,124.0,72.13261865377272,75.0,24.280793285046425,0.0,72.28710174560547,25.277939310994874,20.70242315031438,16.82911431481847,33,124,69.20571955719555,64.0,21.838243546575317
BEN.3.8.9_1,0.0,96.0,45.06338957161703,47.0,20.371118579599848,0.0,36.12517547607422,8.522553148654021,6.013702392578125,7.279105714337234,11,75,26.260015274595567,21.0,16.271174051508375
BEN.3.8.10_1,0.0,64.0,39.64452306079667,42.0,15.024271451184879,0.0,12.441266059875488,5.321865713914986,5.27638053894043,2.10567199717854,15,34,24.238862683438153,24.0,3.878134932613302
BEN.3.8.11_1,0.0,84.0,42.91646022570878,44.00000000000001,16.67519781658443,0.0,10.74055290222168,6.001282203486233,5.98727560043335,2.208670385616807,29,59,46.631090008257644,47.0,6.886689254561212
BEN.4.1.1_1,0.0,176.0,94.24154204518972,98.0,37.589540660982884,0.0,130.86610412597656,32.411427346449365,27.467544805671878,23.323566285822952,88,263,150.01729792685765,146.0,32.12598930082804
