ADM3_PCODE,young,elderly,working,dependency_ratio
CI170203,4832.357183539989,467.7536027791001,5858.629357888543,0.9046673654448854
CI170301,21599.797378994783,2089.041456206068,26178.055763192897,0.9049120778674498
CI170302,3204.1118112256195,310.1457086812094,3884.5852679410195,0.9046673653709039
CI170303,9294.23910448999,896.9221356394066,11254.084965164338,0.9055521858662794
CI170304,4179.308505542954,404.5399672778951,5066.884107052471,0.9046681108100939
CI170305,10128.829834250631,978.1842296667978,12268.375932540606,0.9053369512795264
CI170306,9609.376869449376,919.4510717301639,11595.114022975698,0.9080400520699223
CI180101,35957.559355423036,2185.835854919306,40114.52615377291,0.950862414879973
CI180102,141109.63513027233,8577.959838355328,157422.98005214127,0.9508624148713771
CI180103,25385.060747257627,1543.1407737277902,28319.766459661954,0.9508624147498302
CI180104,25690.885131396128,1561.731632342099,28660.94646159965,0.950862414828194
CI180105,16182.922675454942,983.7489880555256,18053.791375885576,0.950862414774548
CI180106,17015.820711429496,1034.380299386214,18982.97874398156,0.9508624149167538
CI180201,36596.84172665358,2224.6974005619554,40827.71441759059,0.9508624149308076
CI180202,9049.438333397047,550.1092713807901,10095.622093495977,0.9508624150028624
CI180203,17997.34566051722,1093.8681139944026,20079.858991455218,0.9507643346816179
CI180204,11656.215612518732,708.5735092417822,13003.762613525108,0.9508624149213549
CI180205,17694.364299253422,1067.0807018047783,19804.373295510035,0.9473384853491787
CI180206,37204.52714132403,2261.6381883752742,41505.6528827497,0.9508624148423399
CI180207,10716.311261697922,649.7390335946608,11967.994736502387,0.9497038180194152
CI180301,60295.641837830524,3665.331523545732,67266.27571109013,0.9508624148613459
CI180302,17631.554357206474,1075.746053827103,19650.895497474692,0.951982082111099
CI180303,14147.936398531128,861.1568160358969,15778.170705070543,0.9512568659016749
CI180304,34656.57844205845,2106.9429304794503,38664.7207432321,0.9508285761762035
CI180305,11208.026625480057,681.3284021858466,12503.759577587745,0.9508624149313359
CI180306,41941.330784636615,2559.918556013902,46749.49619322997,0.9519086399715034
CI180401,20155.8927728586,1225.2631685957608,22486.066972019984,0.9508624148482482
CI180402,4168.097963784587,253.58089255060423,4651.640301221636,0.9505633647498386
CI180403,8062.895442392924,490.13799235557315,8995.027357521885,0.9508624148425985
CI180404,15839.209093390438,962.901765738424,17670.725838830167,0.9508444085645545
CI190101,2733.908874482379,327.77693973852263,3062.8488430996313,0.9996202787214427
CI190102,5287.311877601094,633.9124623716285,5923.473608388609,0.9996202788153389
CI190103,32082.9629164619,3846.191563322177,35945.63075171761,0.9995416335284992
CI190104,7247.1536757085105,867.2845075809549,8131.135417070446,0.9979465064933087
CI190105,5894.550367760824,704.8336400688622,6617.7434314989505,0.9972257274916586
CI190106,12089.83159825884,1449.4879621029556,13544.462679780569,0.9996202788150134
CI190107,4491.007970024175,538.5736370947295,5031.806516082352,0.9995578309785291
CI190201,22227.969494796533,2664.83528420202,24902.988353862864,0.9995910701671782
CI190202,8295.191700076384,991.4837222078116,9305.42505423309,0.9979850859214254
CI190203,5033.226011014856,602.1114961018163,5644.148547691333,0.9984389070379333
