ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BF530207,0.15539754927158356,0.21172820031642914,0.18563218424279118,0.18800890445709229,0.01337189819478623,0.0010354627156630158,0.0036781432572752237,0.0026734938289797363,0.0028241099789738655,7.348971270560076E-4
BF530208,0.12835818529129028,0.1894759088754654,0.16921267839144585,0.16850435733795166,0.011771678136947772,0.0013293561059981585,0.0034083672799170017,0.0019171911508432296,0.0017445320263504982,4.5352104075516565E-4
BF530209,0.1469162404537201,0.2000522017478943,0.1705939487782753,0.1701289564371109,0.014996266853627939,0.0013293561059981585,0.004046611487865448,0.0025740863493658875,0.0026012612506747246,6.963123902577226E-4
BF530210,0.16580574214458466,0.24650663137435913,0.1965648826415037,0.19778318368944664,0.018217397314147003,0.0010593283222988248,0.0017964097205549479,0.001385136123886783,0.0013726486279033538,1.7866103001511454E-4
BF530212,0.15089277923107147,0.20576272904872894,0.18071035792491927,0.17934800684452054,0.012803919687109554,0.0011011030292138457,0.003653750754892826,0.0020789478121969397,0.0019774461559289615,6.796005401127341E-4
BF530211,0.17036424577236176,0.24650663137435913,0.20835036030329204,0.20942921936511996,0.018291159401512592,9.994542924687266E-4,0.001823707832954824,0.0014207275972824753,0.001385736046358943,2.5544666101591935E-4
BF530213,0.15089277923107147,0.20435309410095215,0.17954812366829045,0.17934800684452054,0.01138384278298687,0.0011251620016992092,0.0030943944584578276,0.0018130278318674049,0.0016658187019878623,4.7881722483475095E-4
BF530301,0.2130359262228012,0.29908591508865356,0.24193257413075525,0.2414034039293324,0.019057812288102324,0.0010336554842069745,0.0038439517375081778,0.0019715232616919196,0.001377095584757626,8.943113271810617E-4
BF530302,0.22726397216320038,0.29908591508865356,0.2524233697415134,0.25157541036605835,0.013541362871007536,0.0010336554842069745,0.0035702534951269627,0.0023782122055658246,0.002388415625318885,6.809981250451739E-4
BF530303,0.21599100530147552,0.2907527685165405,0.2505156740580864,0.2443935126066208,0.021164451002501677,0.0012079966254532337,0.003421094734221697,0.0022843123750642645,0.002347089583054185,6.276392652369694E-4
BF530304,0.21599100530147552,0.2925432622432709,0.2615741023292225,0.2649084722782014,0.02056613108545511,0.0010349227814003825,0.0035179511178284883,0.0023571055218595195,0.00216845003888011,7.294987587307548E-4
BF530305,0.21460920572280884,0.29908591508865356,0.2534454236918688,0.25281521677970886,0.013904106303684348,0.0010898468317463994,0.003688791301101446,0.0023196406324188547,0.002190402947701587,6.455258272683177E-4
BF530306,0.2237175852060318,0.2860181927680969,0.25519590981461,0.25265264511108404,0.01635889295558525,0.0011893411865457892,0.003442927962169051,0.002225582313071108,0.0023600081913173207,6.35662394551664E-4
BF530307,0.21229630708694458,0.3017488420009613,0.24785825047394008,0.24732140927263166,0.019144656908705378,9.304567938670516E-4,0.0031320012640208006,0.0016572661093525105,0.0015990323070066601,5.652778329338489E-4
BF540101,0.12600958347320557,0.1857980340719223,0.1528975460551141,0.1515514850616455,0.014360509162620484,0.0013604318955913186,0.0019650484900921583,0.0015679751960867776,0.00151358952280134,1.384132707909832E-4
BF540102,0.19811218976974487,0.3013467490673065,0.24226963387178715,0.24303704500198364,0.02150818763252716,0.0012932594399899244,0.0019332505762577057,0.00151174554911832,0.001486367812059396,1.5579413787598258E-4
BF540103,0.14222417771816254,0.2225973904132843,0.18523890801277698,0.183259450183172,0.016872416630960868,0.0013733917148783803,0.003212988143786788,0.0017756552990868598,0.0016546500846743582,3.2584309939013016E-4
BF540104,0.1356973797082901,0.2608798146247864,0.19989158686800002,0.20367706429127305,0.024968305892057212,0.001196730649098754,0.003414119128137827,0.001653542381552843,0.0015934812372433904,3.430197202758047E-4
BF540201,0.24825216829776764,0.3496699929237366,0.3129071775992138,0.31861058391299585,0.022746794343933285,0.0011829131981357932,0.0038043956737965345,0.0024627327631315523,0.0024362788535654545,6.483497261133632E-4
BF540202,0.24212276935577393,0.28880825638771057,0.2621762574530844,0.2613826624086207,0.009864872472957873,0.0019022461492568254,0.0033979909494519234,0.002467710113776256,0.002489718411929939,3.082459978999022E-4
BF540204,0.21823452413082123,0.3341781198978424,0.26331104597351324,0.2572759687900543,0.024891702600870088,6.429762579500675E-4,0.00245836703106761,0.0012299505030498737,0.0011442570248618722,4.425442033418457E-4
BF540205,0.19506940245628357,0.30855587124824524,0.26330412235691886,0.27213409543037415,0.029735808693791225,9.159556939266622E-4,0.002766495104879141,0.0014266178964085225,0.0012860177084803581,5.073725454289975E-4
BF540206,0.22661925852298737,0.3496699929237366,0.2947338773505404,0.3032853901386261,0.024804148451025923,0.0011861020466312766,0.0036973555106669664,0.0021541462224466765,0.0021031885407865047,6.903752552191505E-4
BF540207,0.24485686421394348,0.28880825638771057,0.26620564486611303,0.2687912881374359,0.011095721380131622,0.0015187764074653387,0.0035109634045511484,0.002516052874674095,0.002416475210338831,4.698371245123842E-4
BF540208,0.24531719088554382,0.32669252157211304,0.2902785467087155,0.30454838275909424,0.026917536025767984,0.001855485257692635,0.0038043956737965345,0.00251688051717572,0.0025796389672905207,3.871825873437433E-4
BF540209,0.21934270858764648,0.31219518184661865,0.27457448522158134,0.27110567688941956,0.02223944304494595,0.0010812722612172365,0.003810515161603689,0.0025430971605246567,0.002537090564146638,7.56137014927091E-4
BF540210,0.21934270858764648,0.33763229846954346,0.2695938105547805,0.26541170477867126,0.022708839985857116,0.0010798891307786107,0.003631868865340948,0.0022018888714964275,0.002224880857835014,6.506297672382032E-4
BF540301,0.1268596202135086,0.18608097732067108,0.16335270230485463,0.1632647183052513,0.013511484996398454,0.0011939426185563207,0.0014567624311894178,0.0012989907376700582,0.001303302706219256,7.733650137868589E-5
BF540302,0.1279609054327011,0.16397547721862793,0.14341124687652765,0.14285601675510406,0.007027464389201919,0.0014752940041944385,0.0019824220798909664,0.0016387497550903105,0.0016246788436546922,1.0290016521459597E-4
BF540303,0.19250677525997162,0.3154185712337494,0.2548495853727408,0.2505565285682678,0.027386421432706948,8.855253108777106E-4,0.0022216758225113153,0.0011940745806870588,0.0011465765378687737,1.9481279802059429E-4
BF540304,0.2025928795337677,0.2899840474128723,0.24922513880676872,0.25652527809143066,0.024177324627545335,0.0011153396917507052,0.0013505177339538932,0.0012095258481244534,0.0011867524590343237,6.986445624230948E-5
BF540305,0.1268596202135086,0.1828220933675766,0.15531356309262748,0.15495874995429534,0.01039901849099316,0.0012473833048716187,0.0016755446558818221,0.0014293656827014812,0.0013923293445259333,9.770567595417592E-5
BF540306,0.15966223180294037,0.20621110498905182,0.18866113719865282,0.19200733304023743,0.01218372603436439,0.0011005160631611943,0.0015562536427751184,0.0013049249662405843,0.0012972404947504401,7.664166505942157E-5
BF540307,0.13764537870883942,0.21169635653495789,0.17619588803685804,0.17990989605967123,0.016761881416146714,4.6052876859903336E-4,0.00142505147960037,0.001143321050299577,0.0012124009663239121,2.3795149706029028E-4
BF540308,0.18068496882915497,0.23990237712860107,0.20914583151307597,0.20788072049617776,0.013979420180630753,5.693722632713616E-4,0.0017749678809195757,0.0012661944628559422,0.0012266357643887036,1.4704215457236064E-4
BF540309,0.22667990624904633,0.29148295521736145,0.2653089530608183,0.26480740308761597,0.014020922642988326,0.0010181423276662827,0.002384513383731246,0.00132263578544933,0.0012240124633535743,2.796279998071284E-4
BF540310,0.18068496882915497,0.2693713903427124,0.22019966014312153,0.21916538900741592,0.022199347964471657,0.001115706516429782,0.0014860753435641527,0.0012783598209258735,0.0012526698410511017,9.47952347793588E-5
BF540311,0.14363637566566467,0.21245978772640228,0.16829099469507813,0.16779127465947924,0.014924739957086753,0.001169976661913097,0.0019595292396843433,0.0013915472545039526,0.0013792802346870303,1.2153604950677998E-4
BF540312,0.1110435500741005,0.191437765955925,0.14855418606523882,0.1485506296157837,0.012083899710810302,0.0012713071191683412,0.003699547378346324,0.0017586831357110679,0.0015227031396421295,5.854631086719907E-4
BF540313,0.1678943634033203,0.2172853946685791,0.19007805415338047,0.18713994324207306,0.011774446465570342,0.0011449181474745274,0.0024179737083613873,0.0015032456759282989,0.001355752698145807,3.3762571455003013E-4
BF540401,0.2231573909521103,0.2539500892162323,0.2373283155868233,0.2369216680526733,0.008436696113421035,0.0011376531329005957,0.001960968365892768,0.0015532863343668748,0.0015281188822357358,2.6679593545860685E-4
BF540402,0.22206903994083405,0.2853822708129883,0.2581988539291496,0.2615490850475948,0.014846035327095245,0.0012481604935601354,0.0038330741226673126,0.002572181635910387,0.0027199839241802692,4.8169137092812217E-4
BF540403,0.17958778142929077,0.2853822708129883,0.24008788684630872,0.24004306726985508,0.020718898109237847,8.994770469143987E-4,0.0038330741226673126,0.0018071280911110467,0.0015905980253592134,6.153239961087655E-4
BF540404,0.19253207743167877,0.25126296281814575,0.22612653931251536,0.2278541177511215,0.015577696318577456,0.0011634042020887136,0.003161668311804533,0.0016662622150566322,0.0016667551826685665,4.419907495231176E-4
BF540405,0.19250677525997162,0.2582542598247528,0.23265797569798854,0.2389059811522008,0.01886549369922482,9.270791779272258E-4,0.001731029711663723,0.001234529439827639,0.001242167199961841,1.5859164744069847E-4
BF550101,0.20276960730552673,0.285746693611145,0.2389840701174016,0.23697535237368098,0.01774747000842047,0.0011141587747260928,0.0036645468790084124,0.0020104655548319823,0.002002107445150614,5.477143837437277E-4
