GID_3,NTL_mean,NTL_min,NTL_max,NTL_median,NTL_stdDev
BEN.3.7.1_1,0.5021463630838947,0.3774999976158142,1.0666667222976685,0.45523256350806174,0.11560487975144192
BEN.3.7.2_1,0.4135214055257814,0.3016666769981384,0.7991666793823242,0.38775757920258674,0.0790616068112141
BEN.3.7.3_1,0.37700491990705676,0.25833332538604736,0.9125000238418579,0.35315461125522196,0.08540908668545702
BEN.3.7.4_1,0.42393543629923763,0.27916666865348816,1.846666693687439,0.3635064797269687,0.19002064416657719
BEN.3.7.5_1,0.6584247220343664,0.40666666626930237,1.5816667079925537,0.5909523708479745,0.1975780774551609
BEN.3.7.6_1,0.41360095798500746,0.3058333396911621,0.9649999737739563,0.38876798618745817,0.08374996441151532
BEN.3.8.1_1,0.4509326259878624,0.3100000023841858,1.440833330154419,0.41849043476826586,0.14093487261430093
BEN.3.8.2_1,0.4093355128958247,0.30250000953674316,1.440833330154419,0.38697502344722035,0.13001473273579406
BEN.3.8.3_1,0.3079392982238187,0.19333332777023315,0.46416667103767395,0.3078417265493064,0.028593050503955
BEN.3.8.4_1,0.5106802017491763,0.3466666638851166,1.0866667032241821,0.4548598997669186,0.13675101876402246
BEN.3.8.5_1,0.31666547501313225,0.25083333253860474,0.3725000023841858,0.3166666626930237,0.023053477126354208
BEN.3.8.6_1,0.3430564598121839,0.2683333456516266,0.4441666603088379,0.34118497876836035,0.027443649077697498
BEN.3.8.7_1,0.34909696341830554,0.27416667342185974,0.8125,0.3377516873514019,0.062163870165393396
BEN.3.8.8_1,0.30096700447117347,0.23416666686534882,0.3558333218097687,0.3016666769981384,0.0211080580148856
BEN.3.8.9_1,0.6584624651955033,0.3491666615009308,2.1533334255218506,0.5034321491805284,0.3700711088379771
BEN.3.8.10_1,0.642474921907088,0.4099999964237213,3.7833333015441895,0.5535217303040924,0.2567118946070608
BEN.3.8.11_1,0.46837096868666434,0.26750001311302185,3.0908334255218506,0.35162820828898206,0.34691914769790094
BEN.4.1.1_1,0.27056620049399416,0.17083333432674408,2.1083333492279053,0.2537756298998302,0.11457000622988867
BEN.4.1.2_1,0.2590402263084244,0.1550000011920929,1.4558333158493042,0.245686599054843,0.07417295567351634
BEN.4.1.3_1,0.24974097114019514,0.13833333551883698,1.0916666984558105,0.24798790468196588,0.047361039289406576
BEN.4.1.4_1,0.25573374083437567,0.1391666680574417,1.3949999809265137,0.2457579653376136,0.07764577338152027
BEN.4.1.5_1,0.25074363271131855,0.1616666615009308,1.2458332777023315,0.24594792089764472,0.05993446643461142
BEN.4.2.1_1,0.27611809620662364,0.18833333253860474,1.8883333206176758,0.26175497465868014,0.0870785394722548
BEN.4.2.2_1,0.25598627477133745,0.1691666692495346,3.246666669845581,0.2575015801338028,0.0995231509214511
BEN.4.2.3_1,0.2817323670876366,0.18416666984558105,3.556666612625122,0.27284450802474475,0.13299326410409668
BEN.4.2.4_1,0.2436371866335163,0.1391666680574417,1.2966666221618652,0.23035782266930982,0.06599339772315391
BEN.4.2.5_1,0.29643136721538726,0.1783333420753479,1.8241666555404663,0.2775818679751599,0.09379021723695163
BEN.4.2.6_1,0.253962855228614,0.15166667103767395,0.6649999618530273,0.24781484732836562,0.0443507354060278
BEN.4.3.1_1,0.2593272660773318,0.15416666865348816,1.8508334159851074,0.2537186093427683,0.05427122653017811
BEN.4.3.2_1,0.2735660708740025,0.18333333730697632,0.9574999809265137,0.25999588578494753,0.06100914144212455
BEN.4.3.3_1,0.31967684338066665,0.1850000023841858,3.443333387374878,0.2567343313666962,0.2761850430543995
BEN.4.3.4_1,0.24857885474883892,0.17499999701976776,0.7991666793823242,0.2442498374281919,0.04253522652535765
BEN.4.3.5_1,0.2766944612441075,0.1733333319425583,2.309999942779541,0.25706939197794954,0.11408107518921466
BEN.4.4.1_1,0.2460286383281297,0.1574999988079071,0.7150000333786011,0.23990340673981833,0.044426557889379915
BEN.4.4.2_1,0.2415129412092694,0.15916666388511658,0.746666669845581,0.23997504827420402,0.03030609149633109
BEN.4.4.3_1,0.31789023851957615,0.1941666603088379,6.525833606719971,0.2659745093401604,0.28207687831644923
BEN.4.4.4_1,0.261191816726885,0.17083333432674408,0.7258333563804626,0.2599720985806134,0.03192705618678265
BEN.4.4.5_1,0.25751529975147824,0.1850000023841858,0.4325000047683716,0.2591666579246521,0.029110077578057635
BEN.4.4.6_1,0.27378817633218905,0.18416666984558105,0.39000001549720764,0.27666667103767395,0.032242053932469365
BEN.4.4.7_1,0.25804297080310223,0.16583333909511566,0.3583333194255829,0.25833332538604736,0.02785968484616326
BEN.4.5.1_1,0.729885565976688,0.16833332180976868,12.462499618530273,0.33950879662605216,1.2629359660264021
BEN.4.5.2_1,1.3502561424994612,0.2408333420753479,13.026666641235352,0.46872595749906204,2.1580329091366033
BEN.4.5.3_1,1.7096319317477149,0.210833340883255,13.026666641235352,0.4025690672847065,2.7153722634204343
