ADM3_PCODE,scale_min,scale_max,scale_mean,scale_median,scale_stdDev,offset_min,offset_max,offset_mean,offset_median,offset_stdDev
TG040309,0.02176260944092757,0.053689074904901816,0.04040354782528536,0.040920178550500466,0.004656626146856809,0.04249242747790136,0.21326038917565407,0.07648989610724963,0.07171316629612971,0.023979574605534768
TG040304,0.018706989125348628,0.10938561278938626,0.04573065606622792,0.04374953683423262,0.010793794440969492,0.03963617693876759,0.36967871533263297,0.10078385246554579,0.09061042208086376,0.04108159503618064
TG040305,0.019602311683619127,0.07414757230435498,0.04153661427761972,0.040683039936657214,0.007467292807830282,0.046245590436834995,0.2451169422129169,0.10776229712391,0.10011768297410671,0.030821346906571758
TG040306,-0.014441467732900665,0.1724689663387835,0.04682546971828599,0.04259330166771644,0.02082161241242197,0.09349794717161872,1.6258326296561532,0.2406640842761303,0.13620082414565712,0.23608935602184408
TG040307,0.036230924555898776,0.10812951726395459,0.0502746330938348,0.046627612564533294,0.013162384835930645,0.05953908007670959,0.351386892786693,0.12573253161530232,0.1202635130986244,0.05259029871460152
TG040308,0.021077735088987366,0.07903924134595963,0.041981062341346236,0.041626618180375635,0.006381304492843993,0.006458402194853295,0.2574474868375719,0.07661358020729449,0.07119390890423397,0.02320476766920015
TG040310,0.024599838361609727,0.11723824364266225,0.04368697941497837,0.041318025587938935,0.010705201137583237,0.01143033457143853,0.4644815447695908,0.08623484951464377,0.08101690917725418,0.032660458516388526
TG040311,-0.002145767422570359,0.10055009933144209,0.041501089616219074,0.04076765581764955,0.007438437823636954,0.015446245770103164,0.713637010948289,0.08922526302600377,0.08004471008829331,0.047515609232484934
TG040401,-0.04127670890912192,0.717882600685005,0.05104646817210971,0.044653173676753206,0.05993364693466979,-0.95005952863444,0.435477911163443,0.10678237612580758,0.09804820377640244,0.11360636271998346
TG040403,-0.08221766173595652,0.2824955675390638,0.04329972394837646,0.04193017277039328,0.017542971180861077,-0.16754688584201394,0.745899500730004,0.12065513975668574,0.10700582602877988,0.06659607551393201
TG040402,-0.09509907977467048,0.056167512028921576,0.03784781033713844,0.038636077538072994,0.013154783354383243,0.036224656247733425,0.674727254195161,0.09561560431619513,0.08381894264214745,0.06447241835926497
TG040404,-0.1905578578284587,0.15967683396051294,0.036252186799182046,0.038121590590347386,0.020447054285956,-0.11590313287084518,1.0762326717404427,0.1276477754892349,0.09735009493070554,0.11325106419487402
TG040405,-0.3234399061322966,0.16709066563773722,0.010181687355392313,0.038398571272387085,0.0883510719139892,0.058770788516128616,2.4963786881001266,0.46196956986627496,0.30450058850727235,0.4651550137303609
TG040501,-2.3526407020066733,0.1963167755027479,0.030220641768574055,0.036613218406730326,0.09017488838810059,-0.2053660578815089,11.997387240247225,0.10300898301690294,0.08173581715905141,0.4476906816897562
TG040502,-0.13083474626546376,0.5043759522661622,0.03818668180960466,0.03695778521010569,0.027448563957908012,-0.4470312444325481,0.8504229404830507,0.08485758721317326,0.06625367531919113,0.082826756786446
TG040503,-0.07132954284142692,0.1346467734374095,0.03627359234716925,0.03662555418404618,0.01103434106394962,-0.034424635947548916,0.5311330433736051,0.07226993508691792,0.06446539665113103,0.04037574576680563
TG040504,-0.1822422909372974,0.17588034420484855,0.036246250596223835,0.036113204393230895,0.01215645186432883,-0.08693186653960895,1.2187529167969755,0.07483076853593425,0.06651240977447402,0.04111372760853709
TG040505,-0.6455867349362788,0.15883849295555375,0.022293514868769588,0.02940132916054689,0.045852749846504816,-0.05163860847408484,3.011770468534364,0.141064579452858,0.10105577440285496,0.1991280858901929
TG040506,-0.2713857266194065,0.1211225766732934,0.031213354343299943,0.03223038854074562,0.01403393754148927,-0.05459058206248474,1.3976898767266124,0.09726585651974672,0.08193315823495785,0.06726519791330268
TG040507,-0.12470487898515005,0.21967541291849643,0.03351585885865517,0.034089237077578605,0.025290391079477476,-0.1880361667329756,0.7476171309078511,0.11310565571634741,0.09188640551045597,0.08436215349616745
TG040601,-0.04097197559028808,0.17893187076385533,0.03509615823595015,0.03466688896588657,0.010001662969577373,-0.1529547362588346,0.42661339206478305,0.07705701943322213,0.07618893752276881,0.021486158830485477
TG040602,-0.0018537719096500603,0.22851857703755654,0.03583597636255657,0.03566180821412795,0.009451873798094158,-0.10114329531123596,0.22420410723480882,0.08120480666096881,0.07917019752120942,0.0196723279080025
TG040603,0.009688185245197798,0.22851857703755654,0.039124120082735366,0.03665340599898937,0.015051211245729248,-0.10114329531123596,0.7847316901066473,0.08757825022523302,0.07600001552960786,0.06260444045178337
TG040604,-0.010552315155066373,0.28515925367329537,0.03893782444530776,0.03423367521888945,0.023679827004267646,-0.3239232870456319,0.2508819430007688,0.06982648338531086,0.07219983428121053,0.0401864696067908
TG040605,-0.032682462160231636,0.17809295184200719,0.0334992744086526,0.033672275112255734,0.0087237193006229,0.03388873311702073,0.9111968511272044,0.07818122806314676,0.07229026877137708,0.039854262987843406
TG040606,-0.0770490797447218,0.09161998169535461,0.03380030285362615,0.03368877688131987,0.011518360183191162,0.020456517302331383,0.5729405958568566,0.0851823712073452,0.07605507086606338,0.04678424930274324
